latitude,longitude,time_observed_at,scientific_name,common_name,iconic_taxon_name,elevation,slope,aspect,ndvi,landcover,impervious,bathymetry,soil_sand,soil_ph,soil_clay,env_data_completeness
32.894038,-117.09647,2025-04-07 15:58:00+00:00,Acacia saligna,golden wreath wattle,Plantae,202.0,2.39457106590271,112.77449798583984,0.13410544395446777,22.0,23.0,186.0,42.0,73.0,29.0,1.0
32.8941116667,-117.0964888333,2025-04-26 22:39:05+00:00,Acacia saligna,golden wreath wattle,Plantae,203.0,1.8543341159820557,-0.0,0.14278990030288696,22.0,29.0,186.0,42.0,73.0,29.0,1.0
32.8932786567,-117.091539355,2022-06-10 19:08:00+00:00,Acarospora,cobblestone lichens,Fungi,238.0,7.17393159866333,229.9803924560547,0.11517428606748581,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8975866667,-117.0825583333,2023-02-21 00:23:43+00:00,Acarospora strigata,hoary cobblestone lichen,Fungi,265.0,2.8823087215423584,130.01828002929688,0.1321009248495102,52.0,0.0,222.0,43.0,70.0,26.0,1.0
32.89964896,-117.0752538817,2022-06-24 17:18:00+00:00,Acmaeodera prorsa,,Insecta,267.0,10.154361724853516,173.82044982910156,0.13295331597328186,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8869027738,-117.0951951017,2025-04-26 21:31:34+00:00,Acmispon americanus,Spanish clover,Plantae,182.0,3.548171043395996,141.55418395996094,0.13746234774589539,71.0,0.0,169.0,41.0,71.0,29.0,1.0
32.8940888889,-117.0986916667,2025-04-26 22:27:42+00:00,Acmispon americanus,Spanish clover,Plantae,199.0,5.681038856506348,215.54815673828125,0.10298269987106323,52.0,0.0,186.0,43.0,72.0,29.0,1.0
32.8977202485,-117.0803969355,2017-04-25 18:31:33+00:00,Acmispon glaber,deerweed,Plantae,268.0,5.207232475280762,302.199951171875,0.17065474390983582,52.0,0.0,222.0,43.0,73.0,26.0,1.0
32.8938014154,-117.0945866593,2017-04-25 19:34:15+00:00,Acmispon glaber,deerweed,Plantae,194.0,8.908614158630371,158.3480224609375,0.16415880620479584,52.0,0.0,186.0,44.0,72.0,27.0,1.0
32.8929555556,-117.0913611111,2022-04-05 20:21:00+00:00,Acmispon glaber,deerweed,Plantae,234.0,9.259001731872559,186.79148864746094,0.11090059578418732,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8926883333,-117.0909055,2022-04-05 20:49:19+00:00,Acmispon glaber,deerweed,Plantae,221.0,11.252462387084961,144.4522705078125,0.12539665400981903,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.8998527778,-117.0749444444,2022-04-05 22:03:00+00:00,Acmispon glaber,deerweed,Plantae,266.0,2.8823511600494385,229.982421875,0.12361009418964386,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.89275,-117.0917055,2022-04-20 19:31:43+00:00,Acmispon glaber,deerweed,Plantae,228.0,4.318780422210693,229.98020935058594,0.12535540759563446,52.0,0.0,186.0,43.0,71.0,27.0,1.0
32.8997216667,-117.0751111667,2022-05-10 17:28:06+00:00,Acmispon glaber,deerweed,Plantae,266.0,2.8823511600494385,229.982421875,0.12361009418964386,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.89335817,-117.0913369567,2023-03-26 19:02:00+00:00,Acmispon glaber,deerweed,Plantae,238.0,8.908607482910156,158.34814453125,0.12170972675085068,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8929383333,-117.0913471667,2023-03-26 19:07:12+00:00,Acmispon glaber,deerweed,Plantae,232.0,14.7760648727417,149.2278594970703,0.1214190199971199,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8998416667,-117.0757055,2023-03-26 20:52:41+00:00,Acmispon glaber,deerweed,Plantae,267.0,11.045671463012695,174.3319091796875,0.13272720575332642,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8936795997,-117.1074593,2023-04-14 18:37:34+00:00,Acmispon glaber,deerweed,Plantae,162.0,3.8650333881378174,196.57997131347656,0.1724446564912796,22.0,40.0,186.0,44.0,73.0,26.0,1.0
32.8927764504,-117.0913238161,2023-04-14 19:58:00+00:00,Acmispon glaber,deerweed,Plantae,224.0,13.307470321655273,145.2122039794922,0.13189980387687683,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.8930388889,-117.0914305556,2023-04-14 20:03:00+00:00,Acmispon glaber,deerweed,Plantae,234.0,9.259001731872559,186.79148864746094,0.11090059578418732,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8927764504,-117.0913238161,2023-04-14 20:29:00+00:00,Acmispon glaber,deerweed,Plantae,224.0,13.307470321655273,145.2122039794922,0.13189980387687683,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.8927764504,-117.0913238161,2023-04-14 20:47:00+00:00,Acmispon glaber,deerweed,Plantae,224.0,13.307470321655273,145.2122039794922,0.13189980387687683,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.8997222222,-117.0756388889,2023-04-14 21:28:00+00:00,Acmispon glaber,deerweed,Plantae,267.0,11.045671463012695,174.3319091796875,0.13272720575332642,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.899855,-117.0758833333,2023-04-14 21:38:32+00:00,Acmispon glaber,deerweed,Plantae,268.0,13.032713890075684,155.38836669921875,0.1270546019077301,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8928333333,-117.0914388889,2023-06-02 18:23:00+00:00,Acmispon glaber,deerweed,Plantae,228.0,9.360424041748047,152.1078643798828,0.12535540759563446,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.899575,-117.07515,2023-06-02 20:00:00+00:00,Acmispon glaber,deerweed,Plantae,266.0,12.108375549316406,261.3202819824219,0.13569650053977966,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8930383333,-117.0914778333,2024-03-25 19:14:45+00:00,Acmispon glaber,deerweed,Plantae,234.0,9.259001731872559,186.79148864746094,0.11090059578418732,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8931605483,-117.09154871,2024-03-25 19:25:00+00:00,Acmispon glaber,deerweed,Plantae,234.0,9.259001731872559,186.79148864746094,0.11090059578418732,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8997283333,-117.0750416667,2024-03-25 20:57:07+00:00,Acmispon glaber,deerweed,Plantae,266.0,2.8823511600494385,229.982421875,0.12361009418964386,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.899975,-117.076056,2024-03-25 21:33:00+00:00,Acmispon glaber,deerweed,Plantae,274.0,2.2082176208496094,90.0,0.11402203142642975,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.899849,-117.0749523783,2024-03-25 22:08:00+00:00,Acmispon glaber,deerweed,Plantae,266.0,2.8823511600494385,229.982421875,0.12361009418964386,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8999138889,-117.0749583333,2024-04-18 19:13:00+00:00,Acmispon glaber,deerweed,Plantae,268.0,5.806494235992432,71.43547821044922,0.12524154782295227,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8997951533,-117.0750374233,2024-04-18 19:41:00+00:00,Acmispon glaber,deerweed,Plantae,266.0,2.8823511600494385,229.982421875,0.12361009418964386,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8929027778,-117.0913555556,2024-04-18 21:25:00+00:00,Acmispon glaber,deerweed,Plantae,234.0,9.259001731872559,186.79148864746094,0.11090059578418732,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8928944444,-117.0917361111,2024-05-10 17:21:00+00:00,Acmispon glaber,deerweed,Plantae,231.0,9.880393981933594,242.30935668945312,0.11090059578418732,52.0,0.0,186.0,44.0,71.0,26.0,1.0
32.8999444444,-117.074775,2024-05-10 20:21:00+00:00,Acmispon glaber,deerweed,Plantae,266.0,7.459275245666504,8.467822074890137,0.12581820785999298,52.0,0.0,237.0,42.0,72.0,28.0,1.0
32.8927805556,-117.0915138889,2024-06-04 19:12:00+00:00,Acmispon glaber,deerweed,Plantae,228.0,9.360424041748047,152.1078643798828,0.12535540759563446,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.8926585,-117.091446125,2024-07-02 19:10:00+00:00,Acmispon glaber,deerweed,Plantae,228.0,9.360424041748047,152.1078643798828,0.12535540759563446,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.889575,-117.0907666667,2025-01-14 22:39:18+00:00,Acmispon glaber,deerweed,Plantae,188.0,1.4419898986816406,229.97915649414062,0.15307433903217316,52.0,0.0,198.0,41.0,71.0,30.0,1.0
32.8904633333,-117.0899666667,2025-01-14 22:47:13+00:00,Acmispon glaber,deerweed,Plantae,191.0,1.1043977737426758,90.0,0.14960108697414398,52.0,0.0,198.0,41.0,71.0,30.0,1.0
32.8975611111,-117.086925,2025-03-05 18:47:00+00:00,Acmispon glaber,deerweed,Plantae,227.0,18.190589904785156,339.38873291015625,0.18959134817123413,52.0,0.0,222.0,43.0,73.0,26.0,1.0
32.8952416667,-117.0887083333,2025-03-20 19:54:35+00:00,Acmispon glaber,deerweed,Plantae,244.0,11.901041984558105,140.1831817626953,0.12625156342983246,52.0,0.0,222.0,42.0,72.0,25.0,1.0
32.8868823638,-117.0951228496,2025-04-02 19:10:52+00:00,Acmispon glaber,deerweed,Plantae,180.0,4.318614482879639,130.0216522216797,0.13746234774589539,52.0,0.0,169.0,41.0,71.0,29.0,1.0
32.8934781984,-117.0958834146,2025-04-26 20:45:00+00:00,Acmispon glaber,deerweed,Plantae,198.0,2.990980625152588,158.34808349609375,0.12920108437538147,21.0,1.0,186.0,44.0,72.0,27.0,1.0
32.89403904,-117.09724476,2025-04-26 21:29:04+00:00,Acmispon glaber,deerweed,Plantae,202.0,0.0,-0.0,0.15307383239269257,22.0,38.0,186.0,42.0,73.0,29.0,1.0
32.887132,-117.0943419,2025-04-26 21:42:00+00:00,Acmispon glaber,deerweed,Plantae,180.0,4.756213665008545,166.603515625,0.12448415160179138,52.0,0.0,169.0,41.0,71.0,29.0,1.0
32.88755,-117.0933833333,2025-04-26 21:47:39+00:00,Acmispon glaber,deerweed,Plantae,182.0,0.9274099469184875,180.0,0.13604457676410675,52.0,0.0,169.0,41.0,71.0,30.0,1.0
32.888105,-117.0926195,2025-04-26 21:53:13+00:00,Acmispon glaber,deerweed,Plantae,183.0,2.990955352783203,158.3493194580078,0.13058173656463623,52.0,0.0,169.0,41.0,71.0,30.0,1.0
32.888403193,-117.0922326062,2025-04-26 21:58:37+00:00,Acmispon glaber,deerweed,Plantae,184.0,4.6273674964904785,180.0,0.12425801903009415,52.0,0.0,169.0,41.0,71.0,30.0,1.0
32.893542259,-117.0948568885,2025-04-26 22:04:16+00:00,Acmispon glaber,deerweed,Plantae,192.0,6.449458122253418,149.22769165039062,0.1714775562286377,52.0,0.0,186.0,44.0,72.0,27.0,1.0
32.8941654516,-117.0917533893,2025-04-26 22:18:05+00:00,Acmispon glaber,deerweed,Plantae,231.0,8.955611228942871,281.8553161621094,0.11299239844083786,52.0,0.0,186.0,44.0,71.0,26.0,1.0
32.8938083333,-117.0989361111,2025-04-26 22:32:16+00:00,Acmispon glaber,deerweed,Plantae,193.0,10.165508270263672,205.4718780517578,0.10729055851697922,52.0,0.0,186.0,43.0,72.0,29.0,1.0
32.889795,-117.0905445,2025-04-26 22:41:17+00:00,Acmispon glaber,deerweed,Plantae,190.0,2.3944690227508545,247.22447204589844,0.13492555916309357,52.0,0.0,198.0,41.0,71.0,30.0,1.0
32.8892189536,-117.0913412672,2025-04-26 22:46:38+00:00,Acmispon glaber,deerweed,Plantae,190.0,5.8058600425720215,71.43336486816406,0.1304045468568802,52.0,0.0,198.0,41.0,71.0,30.0,1.0
32.8978124097,-117.0885501802,2025-05-07 18:35:37+00:00,Acmispon glaber,deerweed,Plantae,207.0,7.250328063964844,332.959228515625,0.17861053347587585,23.0,68.0,222.0,42.0,72.0,28.0,1.0
32.8932249843,-117.0957381006,2025-05-13 16:37:26+00:00,Acmispon glaber,deerweed,Plantae,196.0,7.3788604736328125,180.0,0.1324387788772583,52.0,0.0,186.0,44.0,72.0,27.0,1.0
32.88988792,-117.09046718,2025-07-19 16:20:16+00:00,Acmispon glaber,deerweed,Plantae,190.0,2.3944690227508545,247.22447204589844,0.13492555916309357,52.0,0.0,198.0,41.0,71.0,30.0,1.0
32.8878725181,-117.0934813378,2026-01-14 20:17:33+00:00,Acmispon glaber,deerweed,Plantae,183.0,3.5481836795806885,141.55392456054688,0.13133089244365692,52.0,0.0,169.0,41.0,71.0,30.0,1.0
32.8999545808,-117.0754432397,2020-05-10 19:47:27+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,271.0,3.792259454727173,119.2377700805664,0.12521745264530182,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8941487485,-117.0968692409,2021-03-30 20:35:00+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,202.0,1.4420349597930908,310.01934814453125,0.14278990030288696,22.0,41.0,186.0,42.0,73.0,29.0,1.0
32.8926805556,-117.0909277778,2022-04-05 20:35:00+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,221.0,11.252462387084961,144.4522705078125,0.12539665400981903,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.8977083333,-117.0830221667,2023-02-21 00:21:44+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,267.0,1.4420666694641113,130.01828002929688,0.13780169188976288,52.0,0.0,222.0,43.0,70.0,26.0,1.0
32.8998685985,-117.0754527873,2023-04-14 21:20:00+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,267.0,10.154361724853516,173.82044982910156,0.13295331597328186,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8929666667,-117.0914305556,2023-05-07 19:25:00+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,234.0,9.259001731872559,186.79148864746094,0.11090059578418732,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8885339332,-117.092120865,2025-01-14 22:39:51+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,185.0,4.3186540603637695,229.97879028320312,0.15157824754714966,52.0,0.0,169.0,41.0,71.0,30.0,1.0
32.8941831269,-117.0963829853,2025-04-26 21:23:38+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,202.0,2.39457106590271,112.77449798583984,0.13410544395446777,22.0,23.0,186.0,42.0,73.0,29.0,1.0
32.8941083333,-117.097275,2025-04-26 21:28:44+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,202.0,0.0,-0.0,0.15307383239269257,22.0,38.0,186.0,42.0,73.0,29.0,1.0
32.8868916667,-117.0950611667,2025-04-26 21:33:50+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,180.0,4.318614482879639,130.0216522216797,0.13746234774589539,52.0,0.0,169.0,41.0,71.0,29.0,1.0
32.8893916667,-117.0911028333,2025-05-07 21:27:34+00:00,Acmispon glaber glaber,Coastal Deerweed,Plantae,190.0,7.173748970031738,130.02084350585938,0.1253030151128769,52.0,0.0,198.0,41.0,71.0,30.0,1.0
32.900025,-117.0753111667,2023-03-26 21:14:30+00:00,Acmispon strigosus,strigose lotus,Plantae,271.0,3.792259454727173,119.2377700805664,0.12521745264530182,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8930444444,-117.0912638889,2023-04-14 20:19:00+00:00,Acmispon strigosus,strigose lotus,Plantae,232.0,14.7760648727417,149.2278594970703,0.1214190199971199,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.9000638889,-117.0752333333,2023-04-14 21:19:00+00:00,Acmispon strigosus,strigose lotus,Plantae,271.0,3.792259454727173,119.2377700805664,0.12521745264530182,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8929366667,-117.0914305,2024-03-25 19:12:45+00:00,Acmispon strigosus,strigose lotus,Plantae,234.0,9.259001731872559,186.79148864746094,0.11090059578418732,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8999633333,-117.0752195,2024-03-25 21:12:47+00:00,Acmispon strigosus,strigose lotus,Plantae,271.0,3.792259454727173,119.2377700805664,0.12521745264530182,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8999566667,-117.0751493333,2024-03-25 21:44:00+00:00,Acmispon strigosus,strigose lotus,Plantae,268.0,5.806494235992432,71.43547821044922,0.12524154782295227,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8999527778,-117.0749972222,2024-04-18 19:29:00+00:00,Acmispon strigosus,strigose lotus,Plantae,268.0,5.806494235992432,71.43547821044922,0.12524154782295227,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8999055556,-117.0750972222,2024-04-18 20:15:00+00:00,Acmispon strigosus,strigose lotus,Plantae,268.0,5.806494235992432,71.43547821044922,0.12524154782295227,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.892925,-117.0913861111,2024-04-18 21:28:00+00:00,Acmispon strigosus,strigose lotus,Plantae,234.0,9.259001731872559,186.79148864746094,0.11090059578418732,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8999444444,-117.0750722222,2025-04-07 17:19:00+00:00,Acmispon strigosus,strigose lotus,Plantae,268.0,5.806494235992432,71.43547821044922,0.12524154782295227,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8880432993,-117.0927988832,2025-04-26 21:51:28+00:00,Acrididae,Short-horned Grasshoppers,Insecta,183.0,2.7802884578704834,180.0,0.1366530805826187,52.0,0.0,169.0,41.0,71.0,30.0,1.0
32.8928213526,-117.0930006355,2023-04-14 20:56:44+00:00,Acrididea,Grasshoppers,Insecta,208.0,9.993687629699707,310.019775390625,0.14060333371162415,52.0,0.0,186.0,43.0,71.0,27.0,1.0
32.8988957266,-117.0744350554,2017-04-25 17:45:51+00:00,Adenostoma fasciculatum,chamise,Plantae,279.0,10.839004516601562,295.0072326660156,0.11939600110054016,52.0,0.0,237.0,42.0,71.0,27.0,1.0
32.8990650829,-117.0743696765,2017-04-25 17:54:07+00:00,Adenostoma fasciculatum,chamise,Plantae,282.0,4.409839153289795,90.0,0.11040011793375015,52.0,0.0,237.0,42.0,71.0,27.0,1.0
32.8987429664,-117.0742150304,2017-04-25 18:00:56+00:00,Adenostoma fasciculatum,chamise,Plantae,281.0,13.300375938415527,101.85474395751953,0.09247732907533646,52.0,0.0,237.0,42.0,71.0,27.0,1.0
32.8989274521,-117.0741242544,2017-04-25 18:09:11+00:00,Adenostoma fasciculatum,chamise,Plantae,282.0,4.409839153289795,90.0,0.11040011793375015,52.0,0.0,237.0,42.0,71.0,27.0,1.0
32.893822412,-117.0945777745,2017-04-25 19:34:28+00:00,Adenostoma fasciculatum,chamise,Plantae,194.0,8.908614158630371,158.3480224609375,0.16415880620479584,52.0,0.0,186.0,44.0,72.0,27.0,1.0
32.8919796253,-117.100753309,2019-04-08 16:38:10+00:00,Adenostoma fasciculatum,chamise,Plantae,174.0,1.1044185161590576,90.0,0.13893766701221466,52.0,0.0,186.0,45.0,71.0,30.0,1.0
32.8998980476,-117.07492129,2020-11-24 09:57:10+00:00,Adenostoma fasciculatum,chamise,Plantae,266.0,2.8823511600494385,229.982421875,0.12361009418964386,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8933555556,-117.0913472222,2022-04-05 20:12:00+00:00,Adenostoma fasciculatum,chamise,Plantae,238.0,8.908607482910156,158.34814453125,0.12170972675085068,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8929222222,-117.0913166667,2022-04-05 20:23:00+00:00,Adenostoma fasciculatum,chamise,Plantae,232.0,14.7760648727417,149.2278594970703,0.1214190199971199,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8930383333,-117.0914305,2022-04-05 20:55:38+00:00,Adenostoma fasciculatum,chamise,Plantae,234.0,9.259001731872559,186.79148864746094,0.11090059578418732,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.9000083333,-117.0755305556,2022-04-05 22:23:00+00:00,Adenostoma fasciculatum,chamise,Plantae,271.0,3.548372507095337,141.55006408691406,0.11888473480939865,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.899810791,-117.075340271,2022-04-20 17:28:03+00:00,Adenostoma fasciculatum,chamise,Plantae,267.0,10.154361724853516,173.82044982910156,0.13295331597328186,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8996666667,-117.0750721667,2022-05-10 17:25:43+00:00,Adenostoma fasciculatum,chamise,Plantae,266.0,2.8823511600494385,229.982421875,0.12361009418964386,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8929283333,-117.0912778333,2022-05-26 18:45:21+00:00,Adenostoma fasciculatum,chamise,Plantae,232.0,14.7760648727417,149.2278594970703,0.1214190199971199,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8933391997,-117.0912364997,2022-06-10 17:33:00+00:00,Adenostoma fasciculatum,chamise,Plantae,238.0,8.908607482910156,158.34814453125,0.12170972675085068,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8996894083,-117.0752728967,2022-06-24 17:16:00+00:00,Adenostoma fasciculatum,chamise,Plantae,267.0,10.154361724853516,173.82044982910156,0.13295331597328186,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.89333,-117.0912471667,2022-06-24 19:05:28+00:00,Adenostoma fasciculatum,chamise,Plantae,238.0,8.908607482910156,158.34814453125,0.12170972675085068,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.8996616667,-117.0752555,2022-07-12 18:41:22+00:00,Adenostoma fasciculatum,chamise,Plantae,267.0,10.154361724853516,173.82044982910156,0.13295331597328186,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8985587789,-117.0744125077,2023-04-12 21:43:10+00:00,Adenostoma fasciculatum,chamise,Plantae,285.0,2.7802884578704834,-0.0,0.11200112104415894,52.0,0.0,237.0,42.0,71.0,27.0,1.0
32.8927764504,-117.0913238161,2023-04-14 20:27:00+00:00,Adenostoma fasciculatum,chamise,Plantae,224.0,13.307470321655273,145.2122039794922,0.13189980387687683,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.8933944444,-117.0914611111,2023-04-14 20:32:00+00:00,Adenostoma fasciculatum,chamise,Plantae,238.0,7.17393159866333,229.9803924560547,0.11517428606748581,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.893361,-117.091387,2023-04-14 20:50:00+00:00,Adenostoma fasciculatum,chamise,Plantae,238.0,7.17393159866333,229.9803924560547,0.11517428606748581,52.0,0.0,222.0,44.0,71.0,27.0,1.0
32.89975,-117.0757611667,2023-04-14 21:33:37+00:00,Adenostoma fasciculatum,chamise,Plantae,268.0,13.032713890075684,155.38836669921875,0.1270546019077301,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.899875,-117.0757527778,2023-05-07 17:20:00+00:00,Adenostoma fasciculatum,chamise,Plantae,268.0,13.032713890075684,155.38836669921875,0.1270546019077301,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8927805556,-117.0914388889,2023-05-07 19:15:00+00:00,Adenostoma fasciculatum,chamise,Plantae,228.0,9.360424041748047,152.1078643798828,0.12535540759563446,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.8927944444,-117.0914166667,2023-06-02 17:56:00+00:00,Adenostoma fasciculatum,chamise,Plantae,228.0,9.360424041748047,152.1078643798828,0.12535540759563446,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.89965,-117.0750888889,2023-06-02 19:56:00+00:00,Adenostoma fasciculatum,chamise,Plantae,266.0,2.8823511600494385,229.982421875,0.12361009418964386,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8928111111,-117.0914083333,2023-07-04 19:15:00+00:00,Adenostoma fasciculatum,chamise,Plantae,228.0,9.360424041748047,152.1078643798828,0.12535540759563446,52.0,0.0,222.0,44.0,70.0,27.0,1.0
32.8998472222,-117.0762944444,2023-07-04 21:23:00+00:00,Adenostoma fasciculatum,chamise,Plantae,274.0,9.753846168518066,160.3380126953125,0.12126779556274414,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8997083333,-117.0757361111,2023-07-31 17:00:00+00:00,Adenostoma fasciculatum,chamise,Plantae,268.0,13.032713890075684,155.38836669921875,0.1270546019077301,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8940583333,-117.0920861667,2023-11-01 18:08:58+00:00,Adenostoma fasciculatum,chamise,Plantae,226.0,11.061016082763672,279.53302001953125,0.12308237701654434,52.0,0.0,186.0,44.0,71.0,26.0,1.0
32.897568835,-117.0800294083,2023-11-01 18:49:00+00:00,Adenostoma fasciculatum,chamise,Plantae,268.0,6.8496222496032715,74.36406707763672,0.1396801769733429,52.0,0.0,222.0,43.0,73.0,26.0,1.0
32.8929722222,-117.0917444444,2024-05-10 17:20:00+00:00,Adenostoma fasciculatum,chamise,Plantae,231.0,9.880393981933594,242.30935668945312,0.11090059578418732,52.0,0.0,186.0,44.0,71.0,26.0,1.0
32.8999666667,-117.0755472222,2024-05-10 19:27:00+00:00,Adenostoma fasciculatum,chamise,Plantae,271.0,3.548372507095337,141.55006408691406,0.11888473480939865,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8999361111,-117.07495,2024-06-04 21:09:00+00:00,Adenostoma fasciculatum,chamise,Plantae,268.0,5.806494235992432,71.43547821044922,0.12524154782295227,52.0,0.0,222.0,43.0,71.0,26.0,1.0
32.8996116667,-117.0749361667,2024-07-02 17:33:08+00:00,Adenostoma fasciculatum,chamise,Plantae,266.0,12.108375549316406,261.3202819824219,0.13569650053977966,52.0,0.0,222.0,43.0,71.0,26.0,1.0
