scientific_name,common_name,iconic_taxon_name,present_in_main,main_obs_count,backup_obs_count,log_obs_count,backup_unique_users,backup_unique_days,avg_elevation,avg_slope,avg_ndvi,avg_soil_sand,avg_soil_ph,avg_soil_clay
Acanthomorpha,Spiny-rayed fishes,Actinopterygii,1,3.0,1,0.6931471805599453,1,1,3.0,1.442425012588501,0.0903792381286621,48.0,73.0,25.0
Acari,Mites and Ticks,Arachnida,1,2.0,12,2.5649493574615367,11,12,41.583333333333336,10.541369020938873,0.14216235931962726,38.083333333333336,57.916666666666664,20.583333333333332
Acariformes,Unknown,Arachnida,0,0.0,2,1.0986122886681098,2,2,38.5,10.07187056541443,0.1714731901884079,46.0,69.5,24.5
Acarospora,cobblestone lichens,Fungi,0,0.0,16,2.833213344056216,13,15,83.3125,7.855934917926788,0.14043715223670003,48.625,70.875,23.8125
Acarospora chrysops,Unknown,Fungi,0,0.0,3,1.3862943611198906,1,3,79.33333333333333,4.583272933959961,0.14894224206606543,45.666666666666664,71.33333333333333,26.0
Acarospora fuscata,brown cobblestone lichen,Fungi,0,0.0,1,0.6931471805599453,1,1,106.0,9.18950366973877,0.117270328104496,53.0,71.0,20.0
Acarospora obpallens,Acorn Cups,Fungi,0,0.0,10,2.3978952727983707,3,6,98.5,7.086928176879883,0.1580968782305717,49.6,71.1,22.4
Acarospora oligospora,Unknown,Fungi,0,0.0,1,0.6931471805599453,1,1,120.0,6.850569725036621,0.1555507183074951,51.0,64.0,17.0
Acarospora privigna,Common Coal Dust Lichen,Fungi,0,0.0,2,1.0986122886681098,2,2,84.5,9.935030221939087,0.11779561638832085,49.5,72.0,22.0
Acarospora robiniae,Unknown,Fungi,0,0.0,11,2.4849066497880004,5,11,101.18181818181819,8.07240850275213,0.13974626159126105,50.63636363636363,70.0909090909091,22.454545454545453
Acarospora schleicheri,Soil Paint Lichen,Fungi,0,0.0,4,1.6094379124341003,2,2,96.5,4.2922345995903015,0.14364375360310075,53.0,71.75,19.25
Acarospora socialis,Yellow Cobblestone Lichen,Fungi,0,0.0,43,3.784189633918261,36,41,90.53488372093024,7.8606279894363045,0.13298111478256622,48.81395348837209,70.3953488372093,23.627906976744185
Acarospora strigata,hoary cobblestone lichen,Fungi,0,0.0,1,0.6931471805599453,1,1,92.0,2.8827219009399414,0.1432172507047653,48.0,71.0,25.0
Acarospora veronensis,Unknown,Fungi,0,0.0,1,0.6931471805599453,1,1,108.0,6.557060241699219,0.1587554365396499,49.0,72.0,22.0
Acarosporaceae,cobblestone lichen family,Fungi,0,0.0,3,1.3862943611198906,2,3,65.66666666666667,7.789698998133342,0.13156944016615546,47.0,70.33333333333333,26.0
Accipiter striatus,Sharp-shinned Hawk,Aves,1,1.0,1,0.6931471805599453,1,1,15.0,20.08157539367676,0.2187153995037078,51.0,74.0,25.0
Accipitridae,"Hawks, Eagles, and Kites",Aves,1,1.0,3,1.3862943611198906,3,3,71.33333333333333,16.914497534434002,0.15389226128657657,29.333333333333332,47.333333333333336,18.0
Aceria,Unknown,Arachnida,0,0.0,1,0.6931471805599453,1,1,55.0,10.842988014221191,0.1464918106794357,50.0,73.0,22.0
Aceria baccharipha,Baccharis Leaf Blister Mite,Arachnida,0,0.0,1,0.6931471805599453,1,1,2.0,1.1048862934112549,0.1688153892755508,47.0,71.0,25.0
Aceria boycei,Ragweed Gall Mite,Arachnida,0,0.0,6,1.9459101490553132,5,6,8.166666666666666,7.9922299186388654,0.1672697116931279,49.0,68.83333333333333,21.5
Aceria paracalifornica,California Sagebrush Gall Mite,Arachnida,0,0.0,2,1.0986122886681098,2,2,49.5,8.53272294998169,0.19943775981664655,49.5,71.0,23.0
Achelous xantusii,Xantus Swimming Crab,Animalia,1,4.0,8,2.1972245773362196,8,7,6.875,13.115819811820984,-0.022321715941870927,5.75,9.125,3.25
Achillea millefolium,common yarrow,Plantae,0,0.0,2,1.0986122886681098,2,2,25.5,9.164663672447205,0.16270985454320905,39.0,70.0,28.5
Achnanthes,Unknown,Chromista,0,0.0,4,1.6094379124341003,1,2,1.75,2.6511619091033936,0.15859957784414289,46.5,68.0,23.0
Achyra rantalis,Garden Webworm Moth,Insecta,0,0.0,1,0.6931471805599453,1,1,56.0,30.40968513488769,0.1351160854101181,0.0,0.0,0.0
Acmaeodera,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,88.0,5.751774787902832,0.2221813350915908,53.0,72.0,19.0
Acmaeodera prorsa,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,91.0,4.782978057861328,0.2221813350915908,53.0,72.0,19.0
Acmispon,deervetch,Plantae,1,1.0,71,4.276666119016055,64,65,59.901408450704224,11.739417811514626,0.1498480060623145,41.76056338028169,62.04225352112676,21.788732394366196
Acmispon americanus,Spanish clover,Plantae,0,0.0,5,1.791759469228055,3,5,3.0,1.5956794261932372,0.13696614950895306,47.0,71.0,25.0
Acmispon argophyllus,silver bird's-foot trefoil,Plantae,0,0.0,1,0.6931471805599453,1,1,52.0,13.5112943649292,0.1878237724304199,46.0,72.0,24.0
Acmispon glaber,deerweed,Plantae,1,11.0,636,6.456769655572163,315,439,65.51100628930817,9.369656775545025,0.1555496199794535,45.441823899371066,67.18238993710692,23.07704402515723
Acmispon glaber glaber,Coastal Deerweed,Plantae,1,7.0,250,5.5254529391317835,115,205,60.548,11.498274407863617,0.1545561294853687,44.196,66.176,22.976
Acmispon heermannii,Heermann's Lotus,Plantae,0,0.0,5,1.791759469228055,4,5,3.8,1.6004209756851195,0.1386556692421436,47.2,71.4,25.0
Acmispon heermannii heermannii,Heermann's lotus,Plantae,0,0.0,2,1.0986122886681098,1,2,6.0,1.854334115982056,0.0494388379156589,48.0,73.0,25.0
Acmispon maritimus,coastal bird's-foot trefoil,Plantae,1,5.0,10,2.3978952727983707,10,10,35.4,16.49736542701721,0.12091141007840629,37.6,57.9,19.1
Acmispon maritimus maritimus,Coastal bird's-foot trefoil,Plantae,1,2.0,4,1.6094379124341003,4,4,16.0,15.133502960205078,0.0919384211301803,46.0,72.0,24.0
Acmispon micranthus,San Diego bird's-foot trefoil,Plantae,1,1.0,6,1.9459101490553132,5,6,17.666666666666668,10.76776655515035,0.1635254820187886,39.666666666666664,70.83333333333333,28.0
Acmispon strigosus,strigose lotus,Plantae,0,0.0,24,3.2188758248682006,14,20,53.416666666666664,12.582461496194204,0.15919842633108294,41.458333333333336,61.416666666666664,20.666666666666668
Acourtia microcephala,Sacapellote,Plantae,0,0.0,2,1.0986122886681098,2,2,25.0,22.087470054626465,0.19157643616199488,49.0,70.0,23.0
Acreophthiria,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,65.5,9.836916446685791,0.1691257208585739,50.0,70.0,23.5
Acrididae,Short-horned Grasshoppers,Insecta,0,0.0,3,1.3862943611198906,2,3,72.33333333333333,11.583056290944418,0.1330374975999196,48.0,71.66666666666667,24.333333333333332
Acrididea,Grasshoppers,Insecta,1,1.0,2,1.0986122886681098,2,2,75.0,6.289682865142822,0.16156298667192454,46.0,71.0,26.0
Acrocera,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,71.0,2.991201639175415,0.1782173812389373,52.0,73.0,21.0
Acrosiphonia coalita,green rope,Plantae,0,0.0,1,0.6931471805599453,1,1,7.0,12.009511947631836,0.0136971799656748,0.0,0.0,0.0
Actinopterygii,Ray-finned Fishes,Actinopterygii,1,6.0,6,1.9459101490553132,5,6,2.5,5.704584211111069,0.03780953089396153,8.166666666666666,11.666666666666666,3.8333333333333335
Actitis macularius,Spotted Sandpiper,Aves,1,64.0,2,1.0986122886681098,2,2,6.5,6.300351619720459,0.09411765262484545,50.0,75.0,23.0
Aculeata,"Ants, Bees, and Stinging Wasps",Insecta,0,0.0,2,1.0986122886681098,2,2,59.0,9.730583190917969,0.16264293342828745,42.0,71.0,28.0
Aculops aenigma,Unknown,Arachnida,0,0.0,1,0.6931471805599453,1,1,11.0,13.773503303527832,0.1615631729364395,51.0,69.0,22.0
Adela,Unknown,Insecta,0,0.0,2,1.0986122886681098,1,1,52.5,9.543460369110107,0.14622914046049115,44.0,71.0,27.0
Adela flammeusella,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,51.0,11.71001434326172,0.1272741705179214,44.0,71.0,27.0
Adelinae,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,52.0,9.887809753417969,0.1553411334753036,44.0,71.0,27.0
Adeloidea,Fairy Moths and Allies,Insecta,0,0.0,1,0.6931471805599453,1,1,51.0,11.71001434326172,0.1272741705179214,44.0,71.0,27.0
Adelpha californica,California Sister,Insecta,0,0.0,1,0.6931471805599453,1,1,97.0,2.395087957382202,0.1801493763923645,49.0,71.0,22.0
Adenophyllum,dogweeds,Plantae,0,0.0,1,0.6931471805599453,1,1,43.0,14.62453556060791,0.1646718978881836,40.0,69.0,28.0
Adenostoma,Unknown,Plantae,0,0.0,1,0.6931471805599453,1,1,97.0,16.245059967041016,0.1369224190711975,51.0,68.0,23.0
Adenostoma fasciculatum,chamise,Plantae,1,2.0,532,6.278521424165844,329,382,88.75751879699249,6.9888234540708085,0.15177868583932852,49.278195488721806,68.8796992481203,23.400375939849624
Adenostoma fasciculatum obtusifolium,Southern chamise,Plantae,0,0.0,13,2.6390573296152584,12,12,104.0,6.298440217971802,0.14547097396392086,50.76923076923077,70.07692307692308,22.153846153846153
Adiantum capillus-veneris,black maidenhair fern,Plantae,0,0.0,1,0.6931471805599453,1,1,17.0,13.3033447265625,0.1721226572990417,50.0,69.0,24.0
Adiantum jordanii,California Maidenhair Fern,Plantae,1,2.0,6,1.9459101490553132,5,4,34.5,24.1526673634847,0.18678135424852368,47.5,68.33333333333333,23.5
Aechmophorus,Western and Clark's Grebes,Aves,1,1.0,3,1.3862943611198906,3,3,45.666666666666664,14.892542839050293,0.09112783521413799,16.0,23.666666666666668,8.333333333333334
Aechmophorus occidentalis,Western Grebe,Aves,1,6.0,11,2.4849066497880004,10,11,8.0,15.442252592606978,0.0572147466750307,8.090909090909092,13.090909090909092,4.818181818181818
Aedes,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,55.5,6.985431671142578,0.16432436555624003,44.5,69.5,26.0
Aedes squamiger,California Saltmarsh Mosquito,Insecta,0,0.0,1,0.6931471805599453,1,1,73.0,7.74412727355957,0.1450737714767456,52.0,73.0,21.0
Aedes taeniorhynchus,Black Saltmarsh Mosquito,Insecta,0,0.0,3,1.3862943611198906,3,3,25.666666666666668,7.475813070933024,0.2239050964514414,47.666666666666664,69.66666666666667,23.0
Aegialia,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,1,30.5,7.02093768119812,0.15309700369834894,45.0,72.0,25.0
Aegialiinae,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,70.0,7.74254035949707,0.1785320341587066,40.0,71.0,29.0
Aeolothrips,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,91.0,7.742185592651367,0.103725716471672,48.0,71.0,25.0
Aeronautes saxatalis,White-throated Swift,Aves,1,1.0,11,2.4849066497880004,10,10,68.27272727272727,9.038703484968705,0.16323256086219434,49.36363636363637,69.0909090909091,23.818181818181817
Aeshnidae,Darners,Insecta,0,0.0,1,0.6931471805599453,1,1,15.0,19.7292594909668,0.2051626741886139,49.0,64.0,20.0
Aethalodelphis obliquidens,Pacific White-sided Dolphin,Mammalia,0,0.0,1,0.6931471805599453,1,1,74.0,7.695373058319092,0.1709794104099273,49.0,72.0,24.0
Aethaloida packardaria,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,106.0,8.28909969329834,0.1253102868795395,51.0,68.0,23.0
Agapostemon,Unknown,Insecta,1,1.0,21,3.091042453358316,13,20,75.85714285714286,8.206260885511126,0.15995448331038153,47.142857142857146,70.33333333333333,23.952380952380953
Agapostemon subtilior,Fine striped sweat bee,Insecta,1,1.0,419,6.040254711277414,46,198,64.18138424821002,11.238419554967585,0.16278570941993897,41.023866348448685,62.30071599045346,21.69689737470167
Agapostemon texanus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,79.0,11.2471284866333,0.1786599457263946,48.0,71.0,25.0
Agaricales,Common Gilled Mushrooms and Allies,Fungi,1,7.0,27,3.332204510175204,14,18,72.92592592592592,13.13628069559733,0.16818912216910606,49.2962962962963,68.85185185185185,22.62962962962963
Agaricineae,Unknown,Fungi,0,0.0,2,1.0986122886681098,2,2,16.0,8.007322072982788,0.13919354975223536,47.0,71.5,23.0
Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,1,2.0,11,2.4849066497880004,9,11,73.81818181818181,11.078314347700639,0.15269749205220826,49.81818181818182,69.9090909090909,23.0
Agaricus,field and button mushrooms,Fungi,1,1.0,10,2.3978952727983707,8,7,83.4,9.248749399185181,0.16906938850879666,48.0,70.7,23.7
Agaricus incultorum,Poor-ground Agaricus,Fungi,0,0.0,1,0.6931471805599453,1,1,17.0,20.565364837646484,0.1811254620552063,53.0,69.0,21.0
Agaricus megalocarpus,Unknown,Fungi,0,0.0,1,0.6931471805599453,1,1,113.0,1.1047025918960571,0.1377657502889633,50.0,64.0,23.0
Agathidini,Unknown,Insecta,0,0.0,7,2.0794415416798357,5,6,70.57142857142857,7.577703271593366,0.152007126382419,49.285714285714285,71.57142857142857,22.428571428571427
Agathistoma eiseni,Banded Tegula,Mollusca,1,19.0,1,0.6931471805599453,1,1,5.0,0.9274099469184875,0.0404280610382556,0.0,0.0,0.0
Agave,century plants,Plantae,1,4.0,16,2.833213344056216,16,16,83.1875,11.207045376300812,0.14667808171361682,46.875,63.5,22.625
Agave americana,American century plant,Plantae,0,0.0,14,2.70805020110221,14,14,80.78571428571429,10.026175328663417,0.14117811354143275,50.142857142857146,67.07142857142857,23.785714285714285
Agave shawii,Shaw's Agave,Plantae,1,1.0,522,6.259581464064923,409,404,77.84674329501915,11.415637937085382,0.15370728817707732,39.3639846743295,58.48850574712644,21.743295019157088
Agavoideae,Century plant subfamily,Plantae,0,0.0,17,2.8903717578961645,17,17,68.17647058823529,9.743506238741034,0.14448802983936138,41.76470588235294,62.588235294117645,21.647058823529413
Agdistis,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,4.5,5.951459050178528,0.17898120731115336,43.0,70.5,25.5
Agdistis americana,Sea-heath Plume Moth,Insecta,0,0.0,2,1.0986122886681098,2,2,3.0,3.1141499876976013,0.15841210633516306,49.0,70.0,22.5
Agelaius phoeniceus,Red-winged Blackbird,Aves,0,0.0,5,1.791759469228055,5,5,4.8,3.862349033355713,0.1251117467880249,38.8,56.2,17.8
Agelenidae,Funnel Weavers,Arachnida,1,1.0,13,2.6390573296152584,12,12,78.07692307692308,7.966268378954667,0.16659495349113754,47.46153846153846,70.38461538461539,24.153846153846153
Ageleninae,Typical Funnel Weavers,Arachnida,1,3.0,16,2.833213344056216,14,16,67.75,10.817752182483673,0.16784255951642987,48.0,70.25,24.375
Agelenopsis,Grass Spiders,Arachnida,0,0.0,4,1.6094379124341003,4,4,80.75,7.229588568210602,0.13695684447884554,48.75,71.5,24.25
Agelenopsis aperta,Desert Grass Spider,Arachnida,1,1.0,13,2.6390573296152584,11,12,71.3076923076923,8.454497795838575,0.17336088820145676,49.61538461538461,70.46153846153847,23.384615384615383
Ageniella,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,66.0,14.450411319732666,0.1595869660377502,20.0,35.5,14.5
Ageniella coronata,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,69.0,7.695107221603393,0.14377849549055094,49.0,71.5,23.5
Aglaophenia,Ostrich-Plume Hydroids,Animalia,1,5.0,9,2.302585092994046,8,9,5.0,12.044834746254814,0.003435783510212767,15.555555555555555,23.77777777777778,8.222222222222221
Agrilus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,58.0,4.627367496490479,0.1701926738023758,44.0,71.0,27.0
Agrilus blandus,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,66.5,18.588908195495605,0.14954072237014765,40.0,70.0,28.5
Agrocybe,Unknown,Fungi,0,0.0,4,1.6094379124341003,4,4,80.0,9.895543098449707,0.1363666635006666,37.75,53.25,17.0
Agrocybe pediades,Common Fieldcap,Fungi,1,1.0,4,1.6094379124341003,4,4,33.5,10.099563241004944,0.14571926370263094,39.0,52.0,16.0
Agromyzidae,Leaf-miner Flies,Insecta,0,0.0,2,1.0986122886681098,2,2,63.0,9.280023574829102,0.16242007911205286,50.0,69.5,23.0
Agrostis pallens,seashore bentgrass,Plantae,0,0.0,3,1.3862943611198906,3,3,55.333333333333336,4.242070357004802,0.1619127442439397,51.0,71.0,21.0
Agulla,Common Snakeflies,Insecta,0,0.0,8,2.1972245773362196,6,8,75.0,7.215361654758453,0.14755355846136806,46.375,70.75,25.125
Agulla bicolor,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,106.0,4.319421768188477,0.1469576209783554,49.0,65.0,21.0
Aimophila ruficeps,Rufous-crowned Sparrow,Aves,1,1.0,81,4.406719247264253,55,78,50.55555555555556,18.63695321259675,0.13302539334988883,26.271604938271604,41.098765432098766,14.975308641975309
Aira caryophyllea,Silver Hairgrass,Plantae,0,0.0,1,0.6931471805599453,1,1,15.0,18.408411026000977,0.1873395293951034,51.0,69.0,20.0
Aizoaceae,Stone plants,Plantae,1,1.0,2,1.0986122886681098,2,2,67.0,10.867977619171143,0.14710852876305575,46.5,72.0,25.0
Akephorus marinus,Unknown,Insecta,1,1.0,1,0.6931471805599453,1,1,11.0,11.811348915100098,0.0290633346885442,47.0,74.0,25.0
Albugo resedae,Whitepuff Mold,Chromista,0,0.0,1,0.6931471805599453,1,1,108.0,4.963069438934326,0.1093192994594574,54.0,74.0,21.0
Alchemilla occidentalis,western lady's mantle,Plantae,0,0.0,3,1.3862943611198906,3,2,9.666666666666666,12.121990203857422,0.1922414849201838,44.0,68.33333333333333,25.0
Alcidamea,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,98.0,12.235991477966309,0.1761114299297332,51.0,70.0,23.0
Alepisaurus ferox,Longnose Lancetfish,Actinopterygii,0,0.0,1,0.6931471805599453,1,1,12.0,17.472951889038086,0.0041614039801061,0.0,0.0,0.0
Aleurodicus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,64.0,10.166461944580078,0.1924670338630676,54.0,72.0,20.0
Aleuroplatus coronata,Crown Whitefly,Insecta,0,0.0,1,0.6931471805599453,1,1,27.0,18.24726867675781,0.220486506819725,50.0,66.0,20.0
Aleyrodidae,Whiteflies,Insecta,0,0.0,4,1.6094379124341003,3,4,68.0,6.7896265387535095,0.16360710933804506,52.5,72.0,21.0
Alisma triviale,northern water-plantain,Plantae,0,0.0,1,0.6931471805599453,1,1,1.0,2.395158052444458,0.1946154087781906,48.0,70.0,22.0
Allacrotelsa,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,95.5,4.181912064552307,0.1556018739938736,50.5,68.5,19.5
Allacrotelsa spinulata,Unknown,Insecta,1,2.0,5,1.791759469228055,3,4,62.4,10.543168473243714,0.1612356513738632,32.0,56.4,23.0
Allium,onions,Plantae,0,0.0,4,1.6094379124341003,4,4,102.25,10.472110748291016,0.1259711533784866,53.75,71.5,20.0
Allium haematochiton,red-skinned onion,Plantae,0,0.0,50,3.9318256327243257,41,40,97.16,7.625934277772903,0.1256595583260059,50.98,70.9,21.76
Allium praecox,Early Onion,Plantae,0,0.0,3,1.3862943611198906,3,3,94.33333333333333,7.38039231300354,0.11943058421214418,51.666666666666664,71.33333333333333,21.333333333333332
Allium vineale,wild garlic,Plantae,0,0.0,1,0.6931471805599453,1,1,100.0,9.884733200073242,0.1193981990218162,53.0,71.0,20.0
Allocryptovalsa microtheca,Unknown,Fungi,0,0.0,1,0.6931471805599453,1,1,2.0,1.1049591302871704,0.107966125011444,49.0,70.0,23.0
Allograpta,Streaktails,Insecta,1,1.0,2,1.0986122886681098,2,2,66.5,9.745516538619995,0.1621616929769516,45.0,72.0,25.5
Allograpta exotica,Exotic Streaktail,Insecta,0,0.0,8,2.1972245773362196,5,8,49.75,8.419304370880127,0.16099342517554757,49.625,70.5,22.125
Allograpta obliqua,Oblique Streaktail,Insecta,1,1.0,29,3.4011973816621555,19,26,73.89655172413794,8.052220447310086,0.1706028423946479,49.689655172413794,71.10344827586206,22.689655172413794
Aloe maculata,soap aloe,Plantae,0,0.0,6,1.9459101490553132,6,6,89.16666666666667,8.410698215166727,0.14466861387093857,50.5,67.5,23.166666666666668
Aloina bifrons,Unknown,Plantae,0,0.0,3,1.3862943611198906,3,3,80.0,8.364472071329752,0.16622177759806311,48.666666666666664,72.33333333333333,23.333333333333332
Alopecosa,Fox Spiders,Arachnida,0,0.0,5,1.791759469228055,5,5,76.2,8.960025405883789,0.16521617174148556,44.0,68.6,26.8
Alopecosa kochi,Koch's Wolf Spider,Arachnida,0,0.0,4,1.6094379124341003,2,2,29.25,11.261182188987732,0.15285450033843515,42.75,69.5,26.0
Alyxoria varia,Bark scribble,Fungi,0,0.0,4,1.6094379124341003,2,2,17.5,12.265742540359497,0.20464486256241796,49.5,66.75,21.5
Amandinea,Button Lichens,Fungi,0,0.0,1,0.6931471805599453,1,1,76.0,6.557013988494873,0.172823965549469,50.0,66.0,24.0
Amandinea punctata,Tiny Button Lichen,Fungi,0,0.0,4,1.6094379124341003,4,4,87.25,9.382320284843445,0.17283930815756318,50.5,69.25,21.25
Amanita,amanita mushrooms,Fungi,0,0.0,2,1.0986122886681098,2,2,101.5,6.608077287673951,0.13927270472049708,52.0,72.0,22.5
Amanita aprica,Sunshine Amanita,Fungi,0,0.0,1,0.6931471805599453,1,1,116.0,2.9912002086639404,0.1423462927341461,56.0,73.0,20.0
Amanita magniverrucata,Pinecone Amanita,Fungi,0,0.0,2,1.0986122886681098,2,2,3.0,2.2078951597213745,0.17393124848604202,50.0,69.0,24.0
Amanita ocreata,Western Destroying Angel,Fungi,0,0.0,1,0.6931471805599453,1,1,49.0,14.707491874694824,0.1930291503667831,49.0,71.0,23.0
Amanita pantherina,Panthercap,Fungi,0,0.0,2,1.0986122886681098,2,2,96.0,2.7802884578704834,0.245256096124649,49.0,72.0,22.0
Amanita pantherinoides,Western Panther,Fungi,0,0.0,2,1.0986122886681098,2,2,106.0,2.885744333267212,0.19380119442939753,52.5,72.5,21.0
Amanita protecta,Protected Ringless Amanita,Fungi,0,0.0,1,0.6931471805599453,1,1,108.0,4.3100199699401855,0.1329637169837951,50.0,64.0,23.0
Amaranthaceae,Amaranth family,Plantae,0,0.0,15,2.772588722239781,14,15,10.066666666666666,10.632065304120381,0.10416374274839953,27.466666666666665,42.733333333333334,15.2
Amaryllidaceae,"amaryllis, onions, and allies",Plantae,0,0.0,1,0.6931471805599453,1,1,14.0,8.944302558898926,0.1570623964071273,50.0,68.0,20.0
Amaryllis belladonna,Belladonna Lily,Plantae,0,0.0,3,1.3862943611198906,3,3,44.666666666666664,8.492462317148844,0.20435330768426255,49.333333333333336,64.66666666666667,22.0
Ambigolimax,Threeband Slugs,Mollusca,0,0.0,3,1.3862943611198906,3,3,40.0,5.795077323913574,0.17791422208150223,50.0,67.66666666666667,22.0
Amblyopappus pusillus,dwarf coastweed,Plantae,1,25.0,37,3.6375861597263857,25,33,19.216216216216218,12.95244362547591,0.10785312125006233,38.37837837837838,61.83783783783784,21.91891891891892
Amblystegium serpens,creeping feather-moss,Plantae,0,0.0,1,0.6931471805599453,1,1,16.0,11.883977890014648,0.2020585238933563,49.0,67.0,23.0
Ambrosia,Ragweeds,Plantae,0,0.0,2,1.0986122886681098,2,2,1.0,0.5524431467056274,0.15257529914379114,48.0,70.0,22.5
Ambrosia chamissonis,silver beachweed,Plantae,1,12.0,21,3.091042453358316,11,21,7.9523809523809526,10.376889115288144,0.12781675053494312,42.285714285714285,64.23809523809524,22.857142857142858
Ambrosia psilostachya,western ragweed,Plantae,0,0.0,42,3.7612001156935624,30,37,13.452380952380953,5.93425962186995,0.15197960056719323,45.023809523809526,65.69047619047619,22.11904761904762
Ambrosia salsola,Cheesebush,Plantae,0,0.0,1,0.6931471805599453,1,1,44.0,16.96847915649414,0.0837998464703559,44.0,71.0,27.0
Ameiurus,Bullheads,Actinopterygii,0,0.0,1,0.6931471805599453,1,1,0.0,0.0,-0.0692435353994369,0.0,0.0,0.0
Amiantis callosa,White Venus,Mollusca,1,1.0,11,2.4849066497880004,9,11,1.0909090909090908,12.338139273903586,-0.01405871727249839,4.2727272727272725,6.7272727272727275,2.272727272727273
Ammopelmatus,North American Jerusalem Crickets,Insecta,1,1.0,20,3.044522437723423,18,20,64.7,13.341289985179902,0.15234394669532772,36.25,55.35,20.4
Ammopelmatus mahogany,Mahogany Jerusalem Cricket,Insecta,0,0.0,14,2.70805020110221,13,12,44.07142857142857,13.225337220089775,0.10944952746441619,30.357142857142858,44.0,15.5
Ammophila,Thread-waisted Sand Wasps,Insecta,0,0.0,24,3.2188758248682006,20,22,57.083333333333336,13.080984860658646,0.16280556966861084,36.416666666666664,56.458333333333336,20.041666666666668
Ammophila aberti,Abert's Thread-waisted Wasp,Insecta,1,1.0,10,2.3978952727983707,8,10,71.8,10.678850555419922,0.14323289021849628,43.2,64.3,21.8
Ammophila procera,Common Thread-waisted Wasp,Insecta,0,0.0,3,1.3862943611198906,3,3,70.0,10.260592619578043,0.16398685673872626,45.333333333333336,71.33333333333333,26.0
