scientific_name,backup_obs_count,backup_unique_users,backup_unique_days,lat_std,lon_std,backup_research_prop,iconic_taxon_name,common_name,present_in_main
Cleomella arborea arborea,5,5,5,0.002192932634513691,0.003855402211303888,1.0,Plantae,Unknown,0
Clepsis,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cleroidea,1,1,1,0.0,0.0,0.0,Insecta,"Bark-gnawing, Checkered, and Soft-winged Flower Beetles",0
Clevelandia ios,4,2,3,0.0017400175328586701,0.004261269986896605,0.25,Actinopterygii,Arrow Goby,0
Clionaidae,1,1,1,0.0,0.0,0.0,Animalia,Boring Sponges,0
Cliostomum griffithii,8,3,6,0.0085571825881921,0.004696999182297358,0.375,Fungi,Multicolored Dot Lichen,0
Clistopyga,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Clitocybaceae,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Clitocybe,1,1,1,0.0,0.0,0.0,Fungi,Funnels,0
Clogmia albipunctata,4,4,4,0.003516525131155339,0.0032009882967646867,1.0,Insecta,Bathroom Moth Fly,0
Closterocoris,9,9,9,0.007301595478545717,0.001703974826023066,0.0,Insecta,Unknown,0
Closterocoris amoenus,38,27,34,0.007023031936389909,0.002160610300826765,0.6842105263157895,Insecta,Unknown,0
Closterotomus norwegicus,1,1,1,0.0,0.0,1.0,Insecta,Potato Mirid,0
Clypeadon,3,3,3,0.0022495122213449957,0.0013445261577675965,0.0,Insecta,Unknown,0
Cnemotettix bifasciatus,6,3,5,0.0028560107588276704,0.004888675589725709,1.0,Insecta,Unknown,0
Cneoridium dumosum,798,399,508,0.010296162032060106,0.003406652980644009,0.9887218045112782,Plantae,Bushrue,0
Coccinella septempunctata,30,22,27,0.010490244773482444,0.0059238652999982514,0.9333333333333333,Insecta,Seven-spotted Lady Beetle,1
Coccinellidae,1,1,1,0.0,0.0,0.0,Insecta,Lady Beetles,0
Coccinellini,3,3,3,0.015962150020277316,0.013067935681432882,0.0,Insecta,Black-spotted Lady Beetles,1
Coccoidea,1,1,1,0.0,0.0,0.0,Insecta,Scale Insects,1
Cochemiea dioica,38,36,37,0.003907808594874988,0.0016749669725312508,1.0,Plantae,Peninsular fishhook cactus,1
Codium fragile,1,1,1,0.0,0.0,1.0,Plantae,Dead Man's Fingers,1
Coelocnemis,15,15,15,0.012753632606923582,0.005606937224678749,0.0,Insecta,Unknown,0
Coelocnemis magna,15,14,14,0.011717413794359616,0.002469493104147039,0.6666666666666666,Insecta,Unknown,0
Coelopa,2,2,2,0.011647383491615693,0.0017448995439248464,0.0,Insecta,Bristly Kelp Flies,0
Coenonycha,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Colaptes auratus,4,4,3,0.0027024463395680437,0.002791778659544673,1.0,Aves,Northern Flicker,0
Colaptes auratus cafer,1,1,1,0.0,0.0,0.0,Aves,Northern Red-shafted Flicker,0
Colaptes auratus luteus,1,1,1,0.0,0.0,1.0,Aves,Northern Yellow-shafted Flicker,0
Colaspidea,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Colaspidea smaragdula,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Coleoptera,51,33,43,0.01065633430267122,0.006137019832411056,0.0,Insecta,Beetles,1
Colepidae,1,1,1,0.0,0.0,0.0,Chromista,Unknown,0
Colias eurytheme,3,3,3,0.0175103501591787,0.009956705054088518,1.0,Insecta,Orange Sulphur,0
Collema,1,1,1,0.0,0.0,0.0,Fungi,Tree Jelly Lichens,0
Collema nigrescens,1,1,1,0.0,0.0,0.0,Fungi,Blistered Jelly Lichen,0
Collema subnigrescens,2,2,2,1.8632263683447107e-05,6.302456882545817e-05,0.5,Fungi,Unknown,0
Collemataceae,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Colletes,40,14,22,0.0046963050521976095,0.008186718517272035,0.0,Insecta,Cellophane Bees,1
Colletes ochraceus,38,15,24,0.0034880480304286736,0.001639531775997247,0.9736842105263158,Insecta,Ochraceous Cellophane Bee,0
Collinsia,3,3,3,0.00022208256429669262,0.00017253674467072373,0.0,Plantae,Blue-eyed Marys,0
Collinsia heterophylla,20,15,19,0.005437635619757816,0.003350661966238862,0.7,Plantae,Purple Chinese Houses,0
Collops,2,2,2,0.008927337663775552,0.004210452479345226,0.0,Insecta,Unknown,0
Collops marginicollis,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Collybia brunneocephala,1,1,1,0.0,0.0,0.0,Fungi,Brownit,0
Collybiopsis quercophila,1,1,1,0.0,0.0,0.0,Fungi,Oak-leaf Pinwheel,0
Colpomenia,2,2,2,0.00020916190302970247,3.7222666641984396e-05,0.0,Chromista,Puff-ball Algae,1
Colpomenia peregrina,5,4,5,0.004167008886043836,0.00039185617697428126,0.4,Chromista,Oyster-thief,1
Colpomenia sinuosa,1,1,1,0.0,0.0,1.0,Chromista,Oyster thief,1
Colubrinae,1,1,1,0.0,0.0,1.0,Reptilia,Colubrine Snakes,0
Columbidae,1,1,1,0.0,0.0,0.0,Aves,Pigeons and Doves,0
Comarostaphylis diversifolia,7,5,5,0.008959729325955602,0.0025353793660162762,0.2857142857142857,Plantae,summer holly,0
Compsocryptus,1,1,1,0.0,0.0,0.0,Insecta,Unknown,1
Coniocarpon cinnabarinum,1,1,1,0.0,0.0,0.0,Fungi,Bloody Comma Lichen,0
Coniontis,3,3,3,0.0026965300753641237,0.006808717935292743,0.0,Insecta,Unknown,0
Coniopterygidae,1,1,1,0.0,0.0,0.0,Insecta,Dusty-winged Lacewings,0
Coniopteryx,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Conium maculatum,13,12,11,0.001676051743853725,0.0015205554741060858,0.9230769230769231,Plantae,poison hemlock,0
Conocephalus spinosus,3,3,3,0.004076259831646242,0.003031234894805721,1.0,Insecta,San Diego Meadow Katydid,0
Conophorus,35,19,32,0.01067982591829214,0.0025712105428850004,0.0,Insecta,Unknown,0
Conophorus fenestratus,29,18,20,0.0026919761158239594,0.003500084917835425,0.3793103448275862,Insecta,Cone-snout Bee Fly,0
Conophorus nigripennis,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Conopidae,1,1,1,0.0,0.0,0.0,Insecta,Thick-headed Flies,0
Conotelus,3,3,3,0.01179950473629016,0.002412792998563934,0.0,Insecta,Unknown,0
Constrictolumina lyrata,1,1,1,0.0,0.0,1.0,Fungi,Unknown,0
Contopus sordidulus,2,2,2,0.018241381136741574,0.007523097983974491,1.0,Aves,Western Wood-Pewee,0
Contumyces rosellus,4,4,4,0.012809688406249643,0.0029034249133256854,0.5,Fungi,rosy navel,1
Conura,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Convolvulaceae,6,6,6,0.008018970510260475,0.002302875868853928,0.0,Plantae,bindweed family,0
Convolvuleae,8,6,8,0.008035323453268434,0.0024995690009268308,0.0,Plantae,Bindweed Tribe,0
Convolvuloideae,1,1,1,0.0,0.0,0.0,Plantae,"Bindweeds, Morning-glories and Allies",0
Convolvulus arvensis,14,13,14,0.0022472851008578324,0.00608624885104209,0.8571428571428571,Plantae,field bindweed,0
Copestylum,3,3,3,0.01029383826667088,0.001990795978122882,0.0,Insecta,Bromeliad Flies,1
Copestylum apiciferum,4,4,4,0.012751122309406311,0.0020729643676865527,1.0,Insecta,Unknown,0
Copestylum avidum,171,48,135,0.009759337886951614,0.002494194915094414,0.9590643274853801,Insecta,Yellow-spotted Bromeliad Fly,1
Copestylum fornax,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Copestylum fraudulentum,2,1,2,0.0029069945370227453,0.0010783378413151362,1.0,Insecta,Unknown,0
Copestylum haagii,1,1,1,0.0,0.0,1.0,Insecta,Haag's Bromeliad Fly,0
Copestylum marginatum,70,15,58,0.009900646308395327,0.004012727952090145,0.8428571428571429,Insecta,Unknown,0
Copestylum mexicanum,16,10,15,0.008370679401231759,0.003256903068604432,0.8125,Insecta,Mexican Cactus Fly,0
Copestylum satur,9,4,8,0.012108031245481876,0.006459362320166744,0.8888888888888888,Insecta,Spotted-wing Bromeliad Fly,0
Copestylum violaceum,26,16,24,0.010262853502163008,0.00367600208735986,0.7307692307692307,Insecta,Unknown,1
Cophura,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Copidita quadrimaculata,1,1,1,0.0,0.0,1.0,Insecta,Four-marked False Blister Beetle,0
Coprinus comatus,1,1,1,0.0,0.0,1.0,Fungi,Shaggy Mane,0
Coptodisca,2,1,1,0.00011484927334651641,0.0001607157547198967,0.0,Insecta,Unknown,0
Coquillettapis,4,4,4,0.014226651152734854,0.006992491246426427,0.0,Insecta,Unknown,0
Corallina officinalis,3,3,3,0.00045298054867923656,0.00021667231795019233,0.0,Plantae,Common Coralline,1
Corallinaceae,1,1,1,0.0,0.0,0.0,Plantae,coralline algae,1
Corallinales,1,1,1,0.0,0.0,0.0,Plantae,Coralline algae,1
Corallinoideae,1,1,1,0.0,0.0,0.0,Plantae,Unknown,1
Cordylanthus,13,13,13,0.008489788674379653,0.004977520366967239,0.0,Plantae,Bird's-beaks,0
Cordylanthus rigidus,105,73,87,0.008973193957111134,0.0029123781958168295,0.6666666666666666,Plantae,Stiffbranch Bird's Beak,0
Cordylanthus rigidus rigidus,1,1,1,0.0,0.0,1.0,Plantae,stiffly-branched bird's beak,0
Cordylanthus rigidus setiger,114,59,83,0.009277388710723386,0.0026110323581928405,0.9649122807017544,Plantae,Bristly Bird's Beak,0
Coreidae,2,2,2,0.015054908584152015,0.004208482904102162,0.0,Insecta,Leaf-footed Bugs,0
Coreinae,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Corethrogyne,17,15,15,0.009057994998532378,0.003339441928290009,0.0,Plantae,Unknown,1
Corethrogyne filaginifolia,757,294,489,0.009624215838163823,0.0029322515213054522,0.7965653896961691,Plantae,California Aster,1
Corethrogyne filaginifolia filaginifolia,2,2,2,0.0014255058455343787,0.001988661808096321,0.0,Plantae,common sand-aster,0
Coriarachnini,3,3,3,0.012277273155599561,0.0027300129285661523,0.0,Arachnida,Unknown,1
Cornu aspersum,5,3,3,0.01348283051686033,0.008548599144278917,1.0,Mollusca,Garden Snail,1
Corolla spectabilis,1,1,1,0.0,0.0,1.0,Mollusca,Spectacular Corolla,0
Cortaderia,1,1,1,0.0,0.0,0.0,Plantae,Pampas grasses,1
Cortaderia jubata,1,1,1,0.0,0.0,0.0,Plantae,Purple Pampas Grass,0
Cortaderia selloana,38,30,34,0.01292794772793067,0.005497722369911087,0.9210526315789473,Plantae,Pampas Grass,1
Corthylio calendula,3,3,3,0.017103360041842625,0.007571675757881394,1.0,Aves,Ruby-crowned Kinglet,0
Corticium,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Cortodera falsa,4,4,4,0.003110976281776229,0.0005746615274906031,0.75,Insecta,Unknown,0
Corvidae,1,1,1,0.0,0.0,0.0,Aves,"Crows, Jays, and Magpies",0
Corvus,4,4,4,0.0027270627478457933,0.0007000127538632906,0.0,Aves,Crows and Ravens,1
Corvus brachyrhynchos,12,12,12,0.01208068322226884,0.007630799143402661,0.9166666666666666,Aves,American Crow,1
Corvus corax,192,114,157,0.0052172927924317575,0.004760053805652385,0.9114583333333334,Aves,Common Raven,1
Corymbia citriodora,1,1,1,0.0,0.0,1.0,Plantae,Lemon-scented gum,0
Corythucha,3,3,3,0.012949792778267057,0.002277394946489,0.0,Insecta,Unknown,0
Corythucha eriodictyonae,2,2,2,0.002933211369462069,0.00024467054283797607,0.0,Insecta,Unknown,0
Corythucha marmorata,1,1,1,0.0,0.0,0.0,Insecta,Chrysanthemum Lace Bug,0
Corythucha morrilli,1,1,1,0.0,0.0,0.0,Insecta,Morrill Lace Bug,0
Cossonini,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cotinis mutabilis,17,16,17,0.010282583838610658,0.008411733528284547,1.0,Insecta,Figeater Beetle,1
Cotoneaster pannosus,1,1,1,0.0,0.0,1.0,Plantae,silverleaf cotoneaster,0
Cotula australis,14,12,14,0.004605891542559959,0.0016379610839194238,1.0,Plantae,Common Cotula,1
Cotula coronopifolia,21,13,20,0.004988448392331884,0.004665653757862337,0.9047619047619048,Plantae,Brass Buttons,0
Crabro villosus,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Crabronidae,6,5,6,0.0035263488609514285,0.007219082648308223,0.0,Insecta,"Square-headed Wasps, Sand Wasps, and Allies",0
Crabronina,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Crabroninae,3,3,3,0.0032265991800376724,0.0005473870130839383,0.0,Insecta,Unknown,0
Crassadoma gigantea,12,7,12,0.009549755507806882,0.001755180914828923,1.0,Mollusca,Giant Rock Scallop,1
Crassostreinae,1,1,1,0.0,0.0,0.0,Mollusca,Cupped Oysters,1
Crassula,3,3,3,0.012159070977115567,0.0032455751929910204,0.0,Plantae,Stonecrops,1
Crassula aquatica,1,1,1,0.0,0.0,0.0,Plantae,Aquatic pygmyweed,0
Crassula connata,159,88,125,0.009681860310093774,0.0036829342198993016,0.7295597484276729,Plantae,sand pygmyweed,1
Crassula multicava,18,10,18,6.352419554953033e-05,5.524850075370904e-05,0.8333333333333334,Plantae,Fairy Stonecrop,0
Crassula ovata,1,1,1,0.0,0.0,1.0,Plantae,jade plant,0
Crassula solieri,1,1,1,0.0,0.0,1.0,Plantae,Little Pygmyweed,0
Crassula tillaea,3,3,3,0.012001366473743379,0.00554349465915533,0.3333333333333333,Plantae,Mossy Stonecrop,0
Crassulaceae,1,1,1,0.0,0.0,0.0,Plantae,stonecrop family,0
Craterium brunneolum,2,1,1,0.0,5.892532941111593e-06,1.0,Protozoa,Unknown,0
Cremastinae,2,2,2,0.015394992580523334,0.002615493443431565,0.0,Insecta,Unknown,0
Crematogaster,8,4,8,0.003618646462753639,0.0011463906548192058,0.0,Insecta,Unknown,0
Crematogaster californica,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Crematogaster hespera,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Crepidula,2,2,2,0.005247910851274499,0.0009353451523871105,0.0,Mollusca,Typical Slippersnails,1
Crepidula norrisiarum,1,1,1,0.0,0.0,0.0,Mollusca,Unknown,0
Crepidula onyx,9,4,8,0.005923793097535578,0.0007211747940990466,0.5555555555555556,Mollusca,Onyx Slippersnail,1
Crepipatella lingulata,5,2,3,0.007255786676753806,0.0008359161056382102,1.0,Mollusca,Pacific Half-slipper Snail,1
Cresponea,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Cresponea chloroconia,12,4,10,0.012874194590271735,0.006702398247835109,0.3333333333333333,Fungi,Unknown,0
Cressa,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Cressa truxillensis,92,50,76,0.004623799121670271,0.0054183329593882595,0.9130434782608695,Plantae,Alkali Weed,1
Cricetidae,2,2,2,0.005136678287687674,0.0023467995840844727,0.0,Mammalia,"Hamsters, Voles, Lemmings, and Allies",0
Cricotopus,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Crocanthemum,151,98,133,0.011031249707602962,0.0029128530466017008,0.0,Plantae,Frostweeds,0
Crocanthemum aldersonii,92,70,86,0.011624078394452215,0.0028405529095769733,0.2608695652173913,Plantae,Alderson's rushrose,0
Crocanthemum scoparium,381,194,296,0.010947487070508917,0.0028559180548806745,0.28346456692913385,Plantae,peak rushrose,0
Crossata californica,11,8,11,0.010882337414252806,0.002054793321819696,0.9090909090909091,Mollusca,California frog shell,1
Crossidius testaceus,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Crotalus oreganus,1,1,1,0.0,0.0,1.0,Reptilia,Western Rattlesnake,1
Crotalus oreganus helleri,103,87,96,0.009414474156887875,0.006412199215829383,1.0,Reptilia,Southern Pacific Rattlesnake,1
Crotalus ruber,2,2,2,0.009717085923664496,0.012289381506729685,1.0,Reptilia,Red Diamond Rattlesnake,0
Croton californicus,293,117,225,0.008639380382489216,0.0030350438013705605,0.9658703071672355,Plantae,California croton,0
Croton setiger,1,1,1,0.0,0.0,1.0,Plantae,turkey mullein,1
Crucibulum spinosum,5,5,5,0.007087505156748259,0.0008007037937370425,0.6,Mollusca,Spiny Cup-and-Saucer,0
Crustacea,2,2,2,0.02180835166666454,0.004312172830362425,0.0,Animalia,Crustaceans,1
Cryptantha,170,100,131,0.008622036369798677,0.00325550525409921,0.0,Plantae,Annual Cryptanthas,1
Cryptantha clevelandii,3,3,3,0.0018433760576486147,0.0008772366858815282,0.3333333333333333,Plantae,Cleveland's Cryptantha,1
Cryptantha clevelandii florosa,1,1,1,0.0,0.0,1.0,Plantae,Unknown,0
Cryptantha intermedia,341,157,225,0.009874551714200578,0.004621164590994957,0.15249266862170088,Plantae,Clearwater cryptantha,1
Cryptantha intermedia johnstonii,3,3,3,0.011390182950888483,0.002743120745359142,0.6666666666666666,Plantae,Unknown,0
Cryptantha maritima,1,1,1,0.0,0.0,0.0,Plantae,Guadalupe cryptantha,0
Cryptantha micromeres,2,1,2,0.0002732894170132762,0.0009574907468253585,0.0,Plantae,pygmyflower cryptantha,0
Cryptantha muricata,5,5,4,0.010872301405833491,0.0015623916138184052,0.0,Plantae,pointed cryptantha,0
Cryptocephalinae,1,1,1,0.0,0.0,0.0,Insecta,Case-bearing Leaf Beetles,0
Cryptomonas,1,1,1,0.0,0.0,0.0,Chromista,Unknown,0
Cryptopleura ruprechtiana,1,1,1,0.0,0.0,0.0,Plantae,Grape Tongue,1
Cryptoporus volvatus,4,4,4,0.002414119237895861,0.001300505133483168,1.0,Fungi,Veiled Polypore,0
Cryptorhopalum apicale,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cryptorhopalum triste,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Ctenogobius sagittula,1,1,1,0.0,0.0,1.0,Actinopterygii,Longtail Goby,0
Ctenophora,1,1,1,0.0,0.0,0.0,Animalia,Comb Jellies,1
Ctenucha,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Ctenucha brunnea,1,1,1,0.0,0.0,1.0,Insecta,Brown Ctenucha,0
Cucujiformia,9,7,8,0.006651061452593773,0.0020906011685255413,0.0,Insecta,Cucujiform Beetles,0
Cucullia eulepis,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cucullia speyeri,1,1,1,0.0,0.0,0.0,Insecta,Speyer's Hooded Owlet,0
Cucurbita,2,2,2,0.015440501831533863,0.011865689770252087,0.0,Plantae,gourds,0
Cucurbita foetidissima,42,37,39,0.006158770450167467,0.0037915053630728467,1.0,Plantae,Buffalo Gourd,0
Culex,2,1,2,0.002561297951294332,0.0018640121054750258,0.0,Insecta,Unknown,0
Culicinae,1,1,1,0.0,0.0,0.0,Insecta,Culicine Mosquitoes,0
Culicomorpha,1,1,1,0.0,0.0,0.0,Insecta,Mosquitoes and Midges,1
Culiseta inornata,3,2,3,0.001930296444642365,0.0031596979531318295,1.0,Insecta,Winter Marsh Mosquito,0
Culiseta particeps,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cupido amyntula,12,8,8,0.0029107856335863465,0.0035668697875489647,0.9166666666666666,Insecta,Western Tailed-Blue,0
Cupressaceae,1,1,1,0.0,0.0,0.0,Plantae,cypress family,1
Cupressoideae,3,2,3,0.003520013171558714,0.007327769344394992,0.0,Plantae,"Cypresses, Cedars, Junipers, and Allies",0
Cupressus,1,1,1,0.0,0.0,0.0,Plantae,cypresses,0
Curicaberis,3,2,3,0.0011631909747534942,0.0006292109717267739,0.0,Arachnida,Unknown,1
Curicaberis peninsulanus,2,1,2,0.00659181911984309,0.00636143630591781,0.5,Arachnida,Unknown,0
Cuscuta,72,61,64,0.008395478171476047,0.0034194351579034717,0.0,Plantae,dodders,1
Cuscuta californica,115,77,100,0.009681633150671816,0.0027788202127113338,0.3130434782608696,Plantae,California dodder,1
Cuscuta californica californica,5,5,5,0.006733367695078425,0.0027722771351131807,1.0,Plantae,Unknown,0
Cuscuta campestris,2,2,1,1.3583945531672856e-05,1.1434765181472987e-05,1.0,Plantae,Field Dodder,0
Cuscuta pacifica,53,31,50,0.0025990847680742606,0.004428843049012944,0.49056603773584906,Plantae,Pacific goldenthread,0
Cuscuta pacifica pacifica,3,2,3,0.0012507569264035001,0.004245618536267588,1.0,Plantae,Unknown,0
Cuscuta subinclusa,1,1,1,0.0,0.0,0.0,Plantae,Canyon Dodder,0
Cuterebra,4,4,4,0.007212006602520366,0.0025207455222436134,0.0,Insecta,Glire Bot Flies,1
Cyanobacteria,4,3,4,0.008014941680088691,0.0043374944957741655,0.0,Unknown,Unknown,1
Cyanoplax hartwegii,4,4,4,0.0001006078713102195,5.327035844235653e-05,1.0,Mollusca,Hartweg's Chiton,1
Cyclocephala longula,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Cycloneda,2,2,2,0.0004631549416734715,0.0016074893923295566,0.5,Insecta,Spotless Lady Beetles,0
Cycloneda sanguinea,21,15,21,0.010553678956008039,0.006864216593727429,0.9047619047619048,Insecta,Spotless Lady Beetle,1
Cyclophora nanaria,5,5,5,0.0035954063095121514,0.0026126123348547436,1.0,Insecta,Dwarf Tawny Wave,0
Cycloptilum distinctum,3,2,3,0.008221730708906782,0.0010843586221012573,1.0,Insecta,Distinctive scaly cricket,0
Cyclorrhapha,3,2,2,0.007683539829433647,0.008586317525597324,0.0,Insecta,Cyclorrhaphan Flies,0
Cyclosa,2,2,2,0.00013038624781115554,0.003934374798850181,0.0,Arachnida,Trashline Orbweavers,0
Cyclosa turbinata,11,8,11,0.005699604078500339,0.006595412585992821,0.6363636363636364,Arachnida,Humped Trashline Orbweaver,0
Cyclospermum leptophyllum,3,3,3,0.0002558831519680261,0.0008879693713810256,1.0,Plantae,Marsh parsley,0
Cydninae,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cylindrocopturus mediinotus,2,1,2,0.00028211573599361923,0.0003060866558821456,1.0,Insecta,Unknown,0
Cylindropuntia,40,39,37,0.003834023619066649,0.00261611474352014,0.0,Plantae,chollas,1
Cylindropuntia californica,6,6,6,0.0033771045034720224,0.0014907710830011443,0.0,Plantae,California Cholla,0
Cylindropuntia cholla,1,1,1,0.0,0.0,0.0,Plantae,Chain-link Cholla,0
Cylindropuntia prolifera,475,336,362,0.0050368857086020066,0.0025175994025015825,0.8315789473684211,Plantae,Coast Cholla,1
Cylindropuntieae,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Cylindrotheca,1,1,1,0.0,0.0,0.0,Chromista,Unknown,0
Cymatodera,2,1,2,0.0004219070696819074,1.7677669525226232e-05,0.0,Insecta,Unknown,0
Cymatogaster aggregata,2,2,2,0.0029011020040816335,0.0012610070695487044,0.5,Actinopterygii,Shiner Surfperch,0
Cymbellaceae,3,1,1,0.0017003650099858194,0.003087513748739402,0.0,Chromista,Unknown,0
Cymbellales,1,1,1,0.0,0.0,0.0,Chromista,Unknown,0
Cynara cardunculus,2,2,2,0.009958830387944123,0.0031077685272825686,0.5,Plantae,Artichoke Thistle,0
Cynipidae,4,3,4,0.008823964910178216,0.00603514506109565,0.0,Insecta,Gall Wasps,1
Cynipini,15,11,12,0.008495643533525755,0.00392059330018597,0.0,Insecta,Oak Gall Wasps,0
Cynipoidea,3,3,3,0.012538286047169266,0.0016548003888176644,0.0,Insecta,Gall Wasps and Allies,1
Cynodon dactylon,3,3,3,0.014698132500730373,0.013309520902713406,0.6666666666666666,Plantae,Bermuda grass,0
Cynoglosseae,21,20,21,0.005801439974479746,0.0062348738096860605,0.0,Plantae,Unknown,0
Cynoglossoideae,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Cyperaceae,2,2,2,0.0018248102469520307,0.008611041588052695,0.0,Plantae,Sedges,0
Cyperoideae,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Cyperus,1,1,1,0.0,0.0,0.0,Plantae,Flatsedges,0
Cyperus alternifolius,1,1,1,0.0,0.0,0.0,Plantae,Umbrella Papyrus,0
Cyperus alternifolius flabelliformis,1,1,1,0.0,0.0,1.0,Plantae,Umbrella papyrus,1
Cyperus eragrostis,5,5,5,0.012687758782926753,0.010350502705118567,0.6,Plantae,tall flatsedge,0
Cyprinodontoidei,1,1,1,0.0,0.0,0.0,Actinopterygii,Unknown,0
Cytidia stereoides,1,1,1,0.0,0.0,1.0,Fungi,Unknown,0
Cytospora kunzei,2,2,2,0.007156870977120425,0.007781869720955925,0.0,Fungi,Cytospora Canker,0
Dacrymyces,2,2,2,0.001762927443443907,0.003258830223813357,0.0,Fungi,Unknown,0
Dactylopiidae,1,1,1,0.0,0.0,0.0,Insecta,Cochineal Insects,0
Dactylopius,28,18,23,0.008949585608655802,0.0018761328300727373,0.0,Insecta,Cochineal Scale Bugs,0
Dactylopius confusus,2,2,1,0.00031778594970345797,0.0027591856731020875,0.0,Insecta,American cochineal bug,1
Dactylopius opuntiae,6,5,6,0.01341738471055237,0.0023230051472551234,0.16666666666666666,Insecta,Cactus Scattered Cochineal,0
Dactylosternum,2,2,1,1.414213562570771e-05,5.892603658075932e-06,0.0,Insecta,Unknown,0
Dallocardia quadragenaria,2,2,2,0.001243779614901836,0.00025510560045239217,1.0,Mollusca,Spiny Prickly Cockle,0
Danaus plexippus,5,5,5,0.002458830015132764,0.0050050628939113,1.0,Insecta,Monarch,1
Danepteryx,2,2,2,0.0008800770499663925,0.00013798757500290066,0.0,Insecta,Unknown,0
Dasineura cercocarpi,1,1,1,0.0,0.0,0.0,Insecta,Mountain Mahogany gall midge,0
Dasymutilla,17,14,17,0.0082188361056991,0.003053775981199602,0.0,Insecta,Unknown,0
Dasymutilla aureola,34,29,34,0.004156058221233614,0.006213876595999568,0.7058823529411765,Insecta,Pacific Velvet Ant,0
Dasymutilla californica,17,13,17,0.00839915079596144,0.0030472280717741946,0.6470588235294118,Insecta,Unknown,0
Dasymutilla coccineohirta,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Dasymutilla flammifera,15,15,14,0.006760840134679203,0.00217825065527051,0.5333333333333333,Insecta,Unknown,0
Dasymutilla sackenii,7,6,7,0.00119684102910788,0.001153218391810501,0.8571428571428571,Insecta,Sacken's Velvet Ant,0
Dasytinae,3,3,3,0.002722875082514112,0.00010146471321683359,0.0,Insecta,Unknown,0
Datura,2,2,2,0.010599498688760376,0.004064962925647741,0.0,Plantae,Devil's Trumpets,0
Datura wrightii,216,124,190,0.007438088582165315,0.00527709676952173,1.0,Plantae,Sacred Datura,1
Daucus,1,1,1,0.0,0.0,0.0,Plantae,carrots,0
Daucus pusillus,16,12,15,0.005787440312809194,0.00857603706191105,1.0,Plantae,American wild carrot,1
Decapoda,2,2,2,0.01964156209433639,0.005359728687138527,0.0,Animalia,Decapods,1
Decapodiformes,2,1,1,0.0,0.0,0.0,Mollusca,Squids and Cuttlefishes,0
Deconica,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Deconica coprophila,1,1,1,0.0,0.0,0.0,Fungi,dung-loving Deconica,0
Deconica montana,1,1,1,0.0,0.0,0.0,Fungi,mountain moss deconica,0
Decticita,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Deinandra,5,5,5,0.005879972743415425,0.0027622180579613916,0.0,Plantae,Unknown,0
Deinandra fasciculata,321,172,240,0.009285889331499108,0.0034011951907954733,0.8566978193146417,Plantae,Clustered Tarweed,1
Delia,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Delosperma litorale,1,1,1,0.0,0.0,0.0,Plantae,White Trailing Iceplant,0
Delphinidae,2,2,2,0.004360491840887576,0.00231811204985388,0.0,Mammalia,Oceanic Dolphins,1
Delphininae,1,1,1,0.0,0.0,0.0,Mammalia,Long-nosed Dolphins,0
Delphinium,27,25,26,0.007444613868880492,0.0036266276417964783,0.0,Plantae,larkspurs,0
