scientific_name,common_name,iconic_taxon_name,present_in_main,main_obs_count,backup_obs_count,log_obs_count,backup_unique_users,backup_unique_days,avg_elevation,avg_slope,avg_ndvi,avg_soil_sand,avg_soil_ph,avg_soil_clay
Agaricales,Common Gilled Mushrooms and Allies,Fungi,1,12.0,17,2.8903717578961645,10,8,106.17647058823529,7.828355340396657,0.18779817135894994,54.64705882352941,70.47058823529412,20.470588235294116
Agaricomycetes,"Mushrooms, Bracket Fungi, Puffballs, and Allies",Fungi,1,7.0,12,2.5649493574615367,10,10,109.66666666666667,5.995857099692027,0.2116889767348766,54.333333333333336,70.08333333333333,20.5
Agaricus,field and button mushrooms,Fungi,1,6.0,5,1.791759469228055,5,5,107.8,3.8873950958251955,0.20226027071475977,55.0,70.2,20.2
Agaricus brunneofibrillosus,Bleeding Brown Cypress Agaricus,Fungi,0,0.0,4,1.6094379124341003,2,4,106.0,5.179624915122986,0.22204722091555593,54.75,70.25,20.25
Agaricus californicus,California Agaricus,Fungi,0,0.0,1,0.6931471805599453,1,1,112.0,10.038002014160156,0.1897927820682525,54.0,71.0,21.0
Agaricus campestris,Meadow Mushroom,Fungi,1,1.0,2,1.0986122886681098,2,2,106.5,8.47468113899231,0.17363131046295166,54.5,71.0,21.0
Agaricus deserticola,Gasteroid Agaricus,Fungi,1,1.0,1,0.6931471805599453,1,1,103.0,4.792656421661377,0.1640980690717697,56.0,71.0,20.0
Agaricus hondensis,Felt-ringed Agaricus,Fungi,0,0.0,1,0.6931471805599453,1,1,130.0,8.360761642456055,0.1487916260957718,55.0,71.0,20.0
Agaricus sylvaticus,Blushing Wood Mushroom,Fungi,0,0.0,2,1.0986122886681098,1,1,104.0,4.5180864334106445,0.243331953883171,54.0,71.0,21.0
Agaricus xanthodermus,Yellow Stainer,Fungi,0,0.0,1,0.6931471805599453,1,1,98.0,1.1076868772506714,0.2678269743919372,56.0,69.0,19.0
Agelaius phoeniceus,Red-winged Blackbird,Aves,1,2.0,75,4.330733340286331,31,59,107.42666666666666,5.8236943594614665,0.19789430399735763,53.986666666666665,71.32,20.973333333333333
Ageleninae,Typical Funnel Weavers,Arachnida,1,1.0,2,1.0986122886681098,2,2,105.0,4.792720794677734,0.21520846337080002,55.5,70.5,20.0
Agelenopsis aperta,Desert Grass Spider,Arachnida,0,0.0,1,0.6931471805599453,1,1,103.0,2.9921815395355225,0.2348225116729736,55.0,70.0,20.0
Agrocybe,Unknown,Fungi,0,0.0,2,1.0986122886681098,2,2,112.0,7.146489143371582,0.15748069435358045,55.0,70.0,20.0
Agrocybe pediades,Common Fieldcap,Fungi,1,3.0,4,1.6094379124341003,3,4,110.25,6.573080480098724,0.18676033616065976,54.75,70.75,20.5
Agromyzidae,Leaf-miner Flies,Insecta,0,0.0,1,0.6931471805599453,1,1,106.0,3.3198912143707275,0.1449794471263885,54.0,71.0,21.0
Agulla,Common Snakeflies,Insecta,0,0.0,1,0.6931471805599453,1,1,127.0,15.172921180725098,0.1362243443727493,53.0,69.0,21.0
Aigeiros,Black Poplars and Allies,Plantae,0,0.0,1,0.6931471805599453,1,1,105.0,7.923086643218994,0.2075047940015792,54.0,71.0,21.0
Aix sponsa,Wood Duck,Aves,0,0.0,3,1.3862943611198906,3,3,106.66666666666667,4.784826437632243,0.18239711225032806,54.0,71.66666666666667,21.0
Aizoaceae,Stone plants,Plantae,0,0.0,1,0.6931471805599453,1,1,120.0,10.011117935180664,0.2440542131662368,55.0,70.0,21.0
Alcidamea,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,105.0,2.4006242752075195,0.2325848489999771,54.0,71.0,21.0
Alopecosa kochi,Koch's Wolf Spider,Arachnida,0,0.0,1,0.6931471805599453,1,1,113.0,11.203290939331056,0.1306452602148056,55.0,71.0,20.0
Alternaria,Unknown,Fungi,0,0.0,1,0.6931471805599453,1,1,102.0,1.444566011428833,0.1677400469779968,54.0,71.0,21.0
Amanita,Amanita Sect. Amanita,Fungi,1,1.0,11,2.4849066497880004,9,9,103.0909090909091,4.521449760957197,0.21230133419687094,54.90909090909091,70.0,20.181818181818183
Amanita calyptratoides,Candlestick Amanita,Fungi,0,0.0,2,1.0986122886681098,2,2,103.0,6.99329948425293,0.19030236452817914,54.5,70.0,20.0
Amanita magniverrucata,Pinecone Amanita,Fungi,1,4.0,9,2.302585092994046,6,7,105.22222222222223,7.177191813786824,0.2207779702213075,54.77777777777778,70.22222222222223,20.444444444444443
Amanita novinupta,Blushing Bride Amanita,Fungi,1,2.0,11,2.4849066497880004,8,10,107.45454545454545,6.4621234590357,0.1994261944835836,54.90909090909091,69.9090909090909,20.272727272727273
Amanita ocreata,Western Destroying Angel,Fungi,1,1.0,13,2.6390573296152584,11,12,109.76923076923077,7.7576900995694675,0.20097792836335987,54.61538461538461,70.53846153846153,20.46153846153846
Amanita pantherinoides,Western Panther,Fungi,0,0.0,4,1.6094379124341003,3,4,106.0,5.994794309139252,0.20569510385394094,54.25,70.75,20.75
Amanita velosa,springtime amanita,Fungi,1,2.0,19,2.995732273553991,10,15,107.10526315789474,4.979613137872596,0.22338853345105517,54.578947368421055,70.36842105263158,20.57894736842105
Amaranthus palmeri,Palmer's Amaranth,Plantae,0,0.0,1,0.6931471805599453,1,1,118.0,9.20923137664795,0.1334841549396515,55.0,70.0,20.0
Ambrosia,Ragweeds,Plantae,0,0.0,1,0.6931471805599453,1,1,102.0,5.125842094421387,0.1654155999422073,55.0,70.0,21.0
Ambrosia psilostachya,western ragweed,Plantae,1,2.0,17,2.8903717578961645,10,17,103.94117647058823,4.499313740169301,0.20869972425348612,54.35294117647059,70.41176470588235,20.764705882352942
Ammopelmatus,North American Jerusalem Crickets,Insecta,0,0.0,4,1.6094379124341003,4,4,107.5,4.016013205051422,0.18646235205233094,55.0,70.25,20.75
Ammophila,Thread-waisted Sand Wasps,Insecta,0,0.0,1,0.6931471805599453,1,1,105.0,2.8872010707855225,0.2221390008926391,55.0,70.0,21.0
Amphibolips quercuspomiformis,Live Oak Apple Gall Wasp,Insecta,1,3.0,6,1.9459101490553132,5,6,106.5,3.738266328970591,0.25587460647026694,54.666666666666664,70.33333333333333,20.666666666666668
Amsinckia,Fiddlenecks,Plantae,1,2.0,3,1.3862943611198906,3,3,111.66666666666667,7.221858580907186,0.1650378108024597,54.666666666666664,70.33333333333333,20.666666666666668
Amsinckia menziesii,Common Fiddleneck,Plantae,1,8.0,10,2.3978952727983707,5,9,106.0,6.032593047618866,0.17551859468221662,54.7,70.2,20.4
Amsinckia menziesii intermedia,Rancher's fiddleneck,Plantae,0,0.0,1,0.6931471805599453,1,1,100.0,5.759792327880859,0.1640980690717697,55.0,70.0,21.0
Amsinckia tessellata,Bristly Fiddleneck,Plantae,0,0.0,1,0.6931471805599453,1,1,104.0,2.21462345123291,0.1683672964572906,54.0,71.0,21.0
Anas acuta,Northern Pintail,Aves,0,0.0,6,1.9459101490553132,3,5,106.33333333333333,4.465951283772786,0.1430049190918604,54.0,72.0,21.0
Anas crecca,Green-winged Teal,Aves,0,0.0,1,0.6931471805599453,1,1,105.0,3.865976572036743,0.1119013875722885,54.0,72.0,21.0
Anas platyrhynchos,Mallard,Aves,1,3.0,65,4.189654742026425,35,58,107.15384615384616,5.3328352130376375,0.1763999571020786,54.01538461538462,71.61538461538461,20.96923076923077
Anas platyrhynchos domesticus,Domestic Mallard,Aves,1,1.0,27,3.332204510175204,17,23,107.0,4.912378028587058,0.1759436588596414,53.96296296296296,71.66666666666667,21.0
Anatidae,"Ducks, Geese, and Swans",Aves,0,0.0,1,0.6931471805599453,1,1,108.0,7.708394050598144,0.2828335165977478,54.0,72.0,21.0
Andrena,Mining Bees,Insecta,0,0.0,1,0.6931471805599453,1,1,109.0,11.274687767028809,0.1628977507352829,55.0,70.0,20.0
Andricus quercuscalifornicus,California Gall Wasp,Insecta,1,2.0,5,1.791759469228055,5,5,108.8,5.722883176803589,0.1891337543725967,54.8,70.0,20.8
Angiospermae,Flowering Plants,Plantae,1,3.0,9,2.302585092994046,8,7,110.55555555555556,5.283699817127651,0.19210579825772175,54.55555555555556,70.33333333333333,20.555555555555557
Animalia,Animals,Animalia,0,0.0,2,1.0986122886681098,2,2,103.0,4.184341311454773,0.1870024502277374,55.5,69.5,19.5
Annulohypoxylon thouarsianum,Cramp Balls,Fungi,1,16.0,5,1.791759469228055,4,5,102.4,5.311218309402466,0.24330277442932124,55.0,70.0,20.0
Anser,Grey Geese,Aves,0,0.0,3,1.3862943611198906,3,3,116.33333333333333,3.3291869163513184,0.13719165821870163,53.666666666666664,71.0,21.0
Anser anser domesticus,Domestic Greylag Goose,Aves,0,0.0,1,0.6931471805599453,1,1,109.0,7.708418369293213,0.1775672882795334,54.0,72.0,21.0
Anser anser domesticus × cygnoides domesticus,Domestic Greylag × Domestic Swan Goose,Aves,0,0.0,12,2.5649493574615367,7,11,105.25,4.451137324174245,0.17049848039944962,54.0,71.75,21.0
Anser anser × cygnoides,Greylag × Swan Goose,Aves,0,0.0,4,1.6094379124341003,3,4,119.25,6.3083385825157166,0.14188336208462715,54.0,71.0,20.75
Anser cygnoides,Swan Goose,Aves,0,0.0,1,0.6931471805599453,1,1,108.0,7.708394050598144,0.2828335165977478,54.0,72.0,21.0
Anser cygnoides domesticus,Domestic Swan Goose,Aves,0,0.0,31,3.4657359027997265,24,30,108.16129032258064,6.073532535183814,0.18688822946240818,54.03225806451613,71.61290322580645,20.93548387096774
Anthidiellum notatum robertsoni,California Rotund-Resin Bee,Insecta,0,0.0,1,0.6931471805599453,1,1,105.0,2.400604724884033,0.1600885540246963,55.0,70.0,20.0
Anthocharis sara,Sara Orangetip,Insecta,0,0.0,2,1.0986122886681098,2,2,105.5,8.812790155410767,0.1612057164311409,54.5,70.0,20.0
Anthrenus lepidus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,109.0,8.182897567749023,0.1332870423793792,55.0,71.0,20.0
Anura,Frogs and Toads,Amphibia,0,0.0,1,0.6931471805599453,1,1,105.0,7.923086643218994,0.2075047940015792,54.0,71.0,21.0
Apalone spinifera,Spiny Softshell,Reptilia,0,0.0,1,0.6931471805599453,1,1,109.0,7.708418369293213,0.1775672882795334,54.0,72.0,21.0
Aphelocoma californica,California Scrub-Jay,Aves,1,2.0,13,2.6390573296152584,6,10,108.0,6.427119502654443,0.21488642234068647,54.46153846153846,70.53846153846153,20.53846153846154
Aphelocoma californica obscura,Belding's Scrub-Jay,Aves,0,0.0,2,1.0986122886681098,2,2,103.5,7.277111530303955,0.15081085264682764,55.5,69.5,19.5
Aphididae,Aphids,Insecta,0,0.0,1,0.6931471805599453,1,1,106.0,3.3198912143707275,0.1449794471263885,54.0,71.0,21.0
Aphis,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,106.0,6.637119770050049,0.2298710346221923,54.0,71.0,21.0
Aphis nerii,Oleander Aphid,Insecta,0,0.0,1,0.6931471805599453,1,1,113.0,1.444592833518982,0.0867594853043556,54.0,73.0,21.0
Aphonopelma,Unknown,Arachnida,0,0.0,1,0.6931471805599453,1,1,113.0,10.981242179870604,0.1775672882795334,54.0,72.0,21.0
Apis mellifera,Western Honey Bee,Insecta,0,0.0,8,2.1972245773362196,6,8,110.25,5.470825858414173,0.18112110439687965,54.25,70.75,20.875
Apium,Celery and Marshwort,Plantae,0,0.0,1,0.6931471805599453,1,1,104.0,2.214630603790283,0.243644967675209,54.0,71.0,21.0
Apium graveolens,Celery,Plantae,1,1.0,10,2.3978952727983707,8,10,103.1,3.057668352127075,0.24283958673477174,54.4,70.6,20.8
Apodemia,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,101.0,7.186158180236816,0.1710846722126007,56.0,71.0,20.0
Apodemia virgulti,Behr's Metalmark,Insecta,1,1.0,8,2.1972245773362196,5,5,113.625,8.190563440322876,0.1329921334981918,54.875,70.0,19.875
Aquarius remigis,North American Common Water Strider,Insecta,1,1.0,3,1.3862943611198906,3,3,104.33333333333333,3.8325164318084717,0.23098788658777866,55.333333333333336,70.33333333333333,20.666666666666668
Araneae,Spiders,Arachnida,0,0.0,1,0.6931471805599453,1,1,113.0,1.444592833518982,0.0867594853043556,54.0,73.0,21.0
Araneidae,Orbweavers,Arachnida,1,1.0,3,1.3862943611198906,2,3,107.33333333333333,4.239196300506592,0.14749376724163688,55.0,70.0,19.666666666666668
Araneus,Angulate and Roundshouldered Orbweavers,Arachnida,1,1.0,1,0.6931471805599453,1,1,103.0,3.446365594863892,0.1373647302389145,54.0,70.0,20.0
Araneus gemma,Gem-shaped Orbweaver,Arachnida,1,2.0,1,0.6931471805599453,1,1,108.0,12.041276931762695,0.1597257107496261,54.0,71.0,21.0
Archilestes californicus,California Spreadwing,Insecta,0,0.0,2,1.0986122886681098,1,1,104.0,4.670807600021362,0.22117044031620026,55.0,70.0,20.5
Ardea alba,Great Egret,Aves,0,0.0,5,1.791759469228055,4,5,104.8,3.979130983352661,0.2042781680822372,54.2,71.2,20.8
Ardea herodias,Great Blue Heron,Aves,0,0.0,8,2.1972245773362196,8,8,108.875,6.7451595067977905,0.20153104141354558,53.875,71.125,21.0
Argia vivida,Vivid Dancer,Insecta,1,3.0,2,1.0986122886681098,2,2,106.0,5.980681896209717,0.20984393358230585,54.0,71.0,21.0
Argiope argentata,Silver Garden Orbweaver,Arachnida,1,2.0,3,1.3862943611198906,3,3,114.66666666666667,8.121296405792236,0.19523599495490393,54.333333333333336,71.33333333333333,20.666666666666668
Argiope aurantia,Yellow Garden Spider,Arachnida,1,1.0,5,1.791759469228055,5,5,102.4,5.037179088592529,0.21740587353706356,55.0,70.4,20.2
Argopecten ventricosus,Pacific Calico Scallop,Mollusca,0,0.0,1,0.6931471805599453,1,1,105.0,1.854334115982056,0.2940673232078552,54.0,71.0,21.0
Armadillidium vulgare,Common Pill Woodlouse,Animalia,1,1.0,3,1.3862943611198906,3,2,100.66666666666667,5.0625120004018145,0.22133086125055945,55.333333333333336,69.33333333333333,19.333333333333332
Armillaria mellea,Honey Mushroom,Fungi,0,0.0,2,1.0986122886681098,2,2,104.0,2.423257827758789,0.2564808279275894,55.0,70.0,20.0
Artemisia,wormwoods and sagebrushes,Plantae,1,1.0,1,0.6931471805599453,1,1,96.0,5.547544956207275,0.1623234450817108,55.0,70.0,21.0
Artemisia californica,California sagebrush,Plantae,1,9.0,17,2.8903717578961645,15,14,114.52941176470588,8.362628852619844,0.1891675920170896,54.05882352941177,70.58823529411765,20.764705882352942
Artemisia palmeri,San Diego Sagewort,Plantae,0,0.0,7,2.0794415416798357,5,7,107.85714285714286,7.571296964372908,0.2298416686909539,54.142857142857146,70.85714285714286,21.0
Asclepias curassavica,tropical milkweed,Plantae,0,0.0,1,0.6931471805599453,1,1,113.0,0.9274099469184875,0.0867594853043556,54.0,73.0,21.0
Asclepias fascicularis,narrowleaf milkweed,Plantae,1,1.0,7,2.0794415416798357,4,7,101.85714285714286,7.058023282459804,0.1883609103304999,55.57142857142857,69.42857142857143,19.571428571428573
Ashmeadiella,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,104.0,6.636947154998779,0.1800630241632461,55.0,70.0,21.0
Asteraceae,"Sunflowers, Daisies, Asters, and Allies",Plantae,0,0.0,1,0.6931471805599453,1,1,106.0,6.637119770050049,0.2298710346221923,54.0,71.0,21.0
Astereae,asters and allies,Plantae,1,1.0,1,0.6931471805599453,1,1,97.0,4.756978988647461,0.1628219336271286,55.0,70.0,21.0
Asterellopsis palmeri,Palmer's asterella,Plantae,0,0.0,1,0.6931471805599453,1,1,103.0,7.697035312652588,0.1355404257774353,56.0,69.0,19.0
Asteroideae,Unknown,Plantae,0,0.0,5,1.791759469228055,5,5,105.8,7.259782981872559,0.1881887704133987,55.2,70.2,20.2
Astraeus,Barometer Earthstars,Fungi,1,4.0,10,2.3978952727983707,6,8,110.7,5.843963706493378,0.18173112049698822,54.4,70.1,20.6
Astraeus hygrometricus,Hygroscopic Earthstar,Fungi,1,8.0,4,1.6094379124341003,4,4,106.75,4.388677388429642,0.23455718532204622,54.75,70.25,20.75
Astraeus pteridis,giant hygroscopic earthstar,Fungi,1,2.0,2,1.0986122886681098,2,2,100.0,3.483226120471955,0.2466073110699653,55.5,69.5,20.0
Astur cooperii,Cooper's Hawk,Aves,0,0.0,4,1.6094379124341003,4,4,113.0,10.74273157119751,0.20756560191512105,54.25,70.75,20.5
Aureoboletus flaviporus,viscid bolete,Fungi,0,0.0,1,0.6931471805599453,1,1,96.0,4.517909049987793,0.2525904774665832,56.0,69.0,19.0
Avena,Oats,Plantae,0,0.0,1,0.6931471805599453,1,1,124.0,6.617493152618408,0.1130816861987114,55.0,71.0,20.0
Aves,Birds,Aves,0,0.0,1,0.6931471805599453,1,1,108.0,12.041276931762695,0.1597257107496261,54.0,71.0,21.0
Aythya collaris,Ring-necked Duck,Aves,0,0.0,2,1.0986122886681098,2,2,105.0,3.865976572036743,0.1119013875722885,54.0,72.0,21.0
Aytoniaceae,Unknown,Plantae,1,4.0,1,0.6931471805599453,1,1,122.0,12.307557106018066,0.1442305296659469,55.0,70.0,19.0
Baccharis,Unknown,Plantae,1,1.0,11,2.4849066497880004,9,9,105.45454545454545,4.452579536221244,0.20126277343793345,55.0,70.27272727272727,20.0
Baccharis pilularis,coyote brush,Plantae,1,10.0,31,3.4657359027997265,26,26,106.35483870967742,6.162121403601862,0.19114456734349647,54.61290322580645,70.48387096774194,20.35483870967742
Baccharis pilularis consanguinea,Chaparral Coyote Brush,Plantae,0,0.0,5,1.791759469228055,5,5,112.0,6.805810213088989,0.22624319493770595,54.0,71.2,21.0
Baccharis salicifolia,mule fat,Plantae,1,1.0,2,1.0986122886681098,2,2,99.5,7.426233530044556,0.2484594583511352,56.0,69.0,19.0
Baccharis salicifolia salicifolia,Unknown,Plantae,1,1.0,2,1.0986122886681098,2,2,109.5,6.118187665939331,0.1657389551401138,55.5,69.5,20.0
Baccharis sarothroides,Desert Broom,Plantae,1,3.0,12,2.5649493574615367,11,12,112.16666666666667,6.596995572249095,0.17380333443482712,54.5,70.08333333333333,20.333333333333332
Baccharis sergiloides,desert baccharis,Plantae,0,0.0,1,0.6931471805599453,1,1,101.0,5.1258392333984375,0.1498768478631973,55.0,70.0,21.0
Bactericera maculipennis,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,106.0,1.854334115982056,0.2270485609769821,55.0,70.0,20.0
Basidiomycota,Basidiomycete Fungi,Fungi,1,3.0,1,0.6931471805599453,1,1,105.0,2.8872172832489014,0.2532548010349273,55.0,70.0,20.0
Batrachoseps major,Southern California Slender Salamander,Amphibia,0,0.0,2,1.0986122886681098,1,2,117.0,6.108112335205078,0.16232669726014134,54.5,71.5,20.5
Blapstinus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,109.0,7.708418369293213,0.1775672882795334,54.0,72.0,21.0
Blattella germanica,German Cockroach,Insecta,0,0.0,1,0.6931471805599453,1,1,113.0,2.214742660522461,0.0918346866965293,54.0,73.0,21.0
Blitum californicum,California Goosefoot,Plantae,1,1.0,3,1.3862943611198906,3,3,107.33333333333333,6.5096412897109985,0.21663566430409742,55.333333333333336,69.66666666666667,19.666666666666668
Bolbitius titubans,yellow fieldcap,Fungi,1,1.0,2,1.0986122886681098,2,1,114.5,6.058961033821106,0.1349627114832401,53.5,72.0,21.5
Boletaceae,boletes,Fungi,1,1.0,5,1.791759469228055,5,5,102.6,4.313514852523804,0.20856461971998205,54.8,70.0,20.4
Boletales,boletes and allies,Fungi,0,0.0,1,0.6931471805599453,1,1,108.0,15.554022789001465,0.1805791854858398,54.0,71.0,21.0
Boletus barrowsii,Barrow's Bolete,Fungi,0,0.0,1,0.6931471805599453,1,1,104.0,4.5180864334106445,0.243331953883171,54.0,71.0,21.0
Bombus vosnesenskii,Yellow-faced Bumble Bee,Insecta,1,4.0,7,2.0794415416798357,6,7,117.57142857142857,5.7640654700143,0.1491078745041574,54.57142857142857,70.57142857142857,20.571428571428573
Bombycilla cedrorum,Cedar Waxwing,Aves,0,0.0,1,0.6931471805599453,1,1,107.0,7.168527603149414,0.259173035621643,54.0,71.0,21.0
Bombyliidae,Bee Flies,Insecta,0,0.0,1,0.6931471805599453,1,1,112.0,1.444587469100952,0.1013923808932304,54.0,73.0,21.0
Boraginaceae,borage family,Plantae,1,1.0,1,0.6931471805599453,1,1,101.0,7.186158180236816,0.1710846722126007,56.0,71.0,20.0
Bovista,True Puffballs,Fungi,0,0.0,1,0.6931471805599453,1,1,97.0,4.756978988647461,0.1628219336271286,55.0,70.0,21.0
Brachycera,Brachyceran Flies,Insecta,0,0.0,1,0.6931471805599453,1,1,113.0,0.9274099469184875,0.0867594853043556,54.0,73.0,21.0
Braconidae,Braconid Wasps,Insecta,0,0.0,1,0.6931471805599453,1,1,105.0,2.887206554412842,0.1345187425613403,55.0,70.0,21.0
Brassicaceae,mustard family,Plantae,0,0.0,5,1.791759469228055,5,5,106.6,4.8468280792236325,0.17038930058479304,54.2,70.8,21.0
Brodiaea filifolia,thread-leaved brodiaea,Plantae,0,0.0,1,0.6931471805599453,1,1,131.0,4.313136100769043,0.1675220280885696,56.0,72.0,20.0
Bromus,bromes,Plantae,0,0.0,4,1.6094379124341003,2,4,103.25,5.790737330913544,0.22412913292646405,54.5,71.0,21.0
Bromus diandrus,great brome,Plantae,1,2.0,4,1.6094379124341003,3,3,107.75,5.754960596561432,0.23026799038052553,54.5,70.5,21.0
Bromus rubens,Red Brome,Plantae,1,1.0,5,1.791759469228055,5,4,107.4,6.670350646972656,0.19647139310836786,54.6,70.8,20.8
Bryophyta,Mosses,Plantae,1,2.0,1,0.6931471805599453,1,1,128.0,14.881324768066406,0.1569729149341583,55.0,70.0,19.0
Bubo virginianus,Great Horned Owl,Aves,0,0.0,1,0.6931471805599453,1,1,117.0,13.185669898986816,0.1709121763706207,53.0,72.0,22.0
Bubo virginianus pacificus,Coastal Great Horned Owl,Aves,0,0.0,1,0.6931471805599453,1,1,98.0,3.8659555912017822,0.259191483259201,56.0,69.0,19.0
Buteo jamaicensis,Red-tailed Hawk,Aves,1,4.0,6,1.9459101490553132,4,6,117.66666666666667,7.975761493047078,0.1838573093215624,54.0,70.16666666666667,21.0
Buteo lineatus,Red-shouldered Hawk,Aves,1,2.0,19,2.995732273553991,15,19,107.6842105263158,6.115899641262858,0.2038088738918304,54.89473684210526,70.26315789473684,20.31578947368421
Butorides virescens,Green Heron,Aves,0,0.0,5,1.791759469228055,4,5,111.8,6.513390076160431,0.2062542378902435,54.4,71.0,20.4
Caladonus coquilletti,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,106.0,3.3198912143707275,0.1449794471263885,54.0,71.0,21.0
Calandrinia menziesii,redmaids,Plantae,1,2.0,2,1.0986122886681098,2,2,100.0,4.862694978713989,0.14733043313026425,55.5,69.5,20.0
Calasterella californica,California asterella,Plantae,1,7.0,2,1.0986122886681098,2,2,107.5,8.955903768539429,0.19638439267873758,54.5,70.5,20.5
Calliopsis obscurella,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,121.0,7.922781944274902,0.1433743238449096,55.0,70.0,20.0
Callipepla californica,California Quail,Aves,0,0.0,1,0.6931471805599453,1,1,107.0,7.168527603149414,0.259173035621643,54.0,71.0,21.0
Calliphora vicina,Blue Blowfly,Insecta,0,0.0,1,0.6931471805599453,1,1,102.0,1.444566011428833,0.1677400469779968,54.0,71.0,21.0
Calliphoridae,Blow Flies,Insecta,0,0.0,1,0.6931471805599453,1,1,113.0,0.0,0.0660826414823532,54.0,73.0,21.0
Callirhytis perdens,Ruptured Twig Gall Wasp,Insecta,0,0.0,1,0.6931471805599453,1,1,112.0,4.422732830047607,0.3143239319324493,54.0,71.0,21.0
Callophrys augustinus iroides,Western Brown Elfin,Insecta,0,0.0,1,0.6931471805599453,1,1,128.0,11.99825382232666,0.1632361561059951,55.0,71.0,20.0
Callophrys dumetorum,Lotus Hairstreak,Insecta,0,0.0,2,1.0986122886681098,2,2,127.0,6.926293969154358,0.1369680725038051,55.0,71.0,20.0
Caloboletus marshii,Ben's Bitter Bolete,Fungi,0,0.0,2,1.0986122886681098,2,2,102.0,4.312218576669693,0.2316605150699615,55.0,70.0,20.5
Calonarius,Chalkland Webcaps,Fungi,0,0.0,1,0.6931471805599453,1,1,104.0,1.444549798965454,0.2652438879013061,54.0,71.0,21.0
